기준_년_분기_코드,상권_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1000322,16,,1,,1,2,,,,,,,,,1,,,,,3
2019_1,1000038,11,1,,,,1,,,,,,,,,2,,,,,1
2019_1,1001406,20,,,,,5,,,,,,,1,,3,,,,1,2
2019_1,1000521,16,,1,,,2,2,,,,,,1,,1,,,,,2
2019_1,1000959,14,,1,,,1,1,,,,,,,,4,,,,,1
2019_1,1000271,14,,,,,2,,,,,,,,,1,,,,,3
2019_1,1000106,25,,,,,4,1,,,,,,,,1,,,,,11
2019_1,1000855,16,1,2,,,,,,,,,,,1,,,,,,1
2019_1,1000871,19,,2,,,2,,,,,,,,,,,,,,5
2019_1,1000859,18,1,,,,2,,,,,,,,,1,,,,,7
2019_1,1000757,26,,,,,2,,,,,,,1,,7,,,,,5
2019_1,1001072,42,,1,,,3,,,,,,,,,7,,,,,6
2019_1,1001258,12,,,,,2,,,,,,,,,,,,,,2
2019_1,1001365,20,1,1,,,2,,,,,,,,,1,,,,,1
2019_1,1001427,24,,1,,,6,,,,,,,,,,,,,,2
2019_1,1000165,33,,3,,,3,1,,,,,,1,,2,,,,1,3
2019_1,1000131,18,,,,,3,1,,,,,,,,1,,,,,3
2019_1,1000785,12,,,,,2,,,,,,,,,1,,,,,2
2019_1,1000791,16,,1,,,5,1,,,,,,,,,,,,,1
2019_1,1000318,12,,,,,2,,,,,,,1,,,,,,,3
2019_1,1001120,28,,5,,2,2,,,,,,,,,,,,,,4
2019_1,1000049,16,1,,,,1,1,1,,1,,,,,1,,,,,2
2019_1,1000188,11,1,,,,1,,,,,,,,,4,,,,,2
2019_1,1000831,16,2,,,1,2,,,,,,,,,1,,,,,4
2019_1,1001334,14,,,,,3,2,,,,,,1,,,,,,,1
2019_1,1001489,36,,1,,,5,,,,,,,,,2,,,,,4
2019_1,1000119,14,,,,,1,,1,,,,,,,2,,,,1,2
2019_1,1000505,10,1,,,,1,,,,,,,,,1,,,,,
2019_1,1001070,10,,2,,,1,,,,,,,1,,,,,,,
2019_1,1001252,31,1,1,,,4,,1,1,1,,,,,2,,,,,3
2019_1,1000563,36,1,,,,1,,,,,,,,,3,,,,,2
2019_1,1001301,17,,,,,6,,,,,,,1,,,,,,,1
2019_1,1001050,71,2,6,,,7,,,,,,,,1,8,,,,,7
2019_1,1001359,14,1,,,,4,,,,,,,,,,,,,,1
2019_1,1000789,7,,,,,1,,,,,,,,,,,,,,
2019_1,1001391,12,,1,,,2,,,,,,,,,,,,,,4
2019_1,1001033,26,2,3,,,2,,,,,,,2,,5,,,,,4
2019_1,1000827,26,1,2,,,4,,,,,,,,,,,,,1,3
2019_1,1000605,14,1,,,1,3,,,,,,,,,1,,,,,2
2019_1,1000351,6,,1,,,1,,,,,,,,,,,,,,
2019_1,1000798,10,,,,,2,,,,,,,,,,,,,,3
2019_1,1000295,9,,,,,1,1,,,,,,,,,,,,,3
2019_1,1000931,25,2,5,,,2,,,,,,,1,,3,,,,1,3
2019_1,1001449,36,,1,,,3,,,,,,,,,2,,,,,3
2019_1,1000012,12,,,,,1,,,,,,,,2,5,,,,,3
2019_1,1000974,15,,,,,1,2,,,,,,,,,,,,,5
2019_1,1001277,30,,3,,,2,,,,,,,,,3,,,,1,3
2019_1,1001247,12,,1,,,,,,,,,,,,,,,,,4
2019_1,1001096,53,1,5,,,6,,,,,,,,,1,,,,2,8
2019_1,1000945,27,,1,,,3,1,,,,,,1,,4,,,,,2
2019_1,1001077,39,,4,,,3,,,,,,,,,1,,,,1,4
2019_1,1001209,69,4,13,,,6,,,,,,,,,1,,,,,6
2019_1,1001054,44,1,3,,,5,,,,,,,1,,,,,,,3
2019_1,1000984,13,,1,,1,2,,,,,,,,,,,,,,1
2019_1,1001204,68,3,3,,,4,,,,,,,,6,9,,,,2,4
2019_1,1000693,33,,2,,,3,,,,,,,,,4,,,,1,5
2019_1,1000644,36,,1,,1,3,,,,,,,,,9,,,,,9
2019_1,1001130,22,,1,,1,1,,,,,,,,,1,,,,,5
2019_1,1001230,139,1,7,,,6,,,,,,,,18,10,,,,1,14
2019_1,1001265,20,,4,,,6,,,,,,,,2,1,,,,,4
2019_1,1000519,23,2,2,,,1,,1,,,,,,,2,,,,,2
2019_1,1001280,5,,1,,,1,,,,,,,1,,,,,,,
2019_1,1000441,17,,1,,,,,,,,,,,,2,,,,,4
2019_1,1001166,41,,7,,,4,,,,,,,,,4,,,,1,10
2019_1,1000516,12,,1,,1,1,1,,,,,,,,,,,,,6
2019_1,1001014,9,,1,,,1,,,,,,,,,,,,,1,3
2019_1,1000238,12,1,,,,,,,,,,,,,,,,,,2
2019_1,1000059,7,1,,,,,,,,,,,,,,,,,,2
2019_1,1000634,19,2,,,,2,,,,,,,,,2,,,,,4
2019_1,1000561,20,1,,,,5,1,,,,,,1,,,,,,,3
2019_1,1001101,21,3,2,,,1,,,,,,,,,1,,,,1,2
2019_1,1001140,199,1,13,,2,15,,,1,,,,,2,5,,,,1,6
2019_1,1000739,18,2,,,,,,,,,,,,,2,,,,,5
2019_1,1001174,8,1,,,,,1,,,,,,1,,1,,,,1,
2019_1,1000508,6,1,,,,1,,,,,,,,,,,,,,1
2019_1,1001473,3,1,,,,1,,,,,,,,,,,,,,
2019_1,1000830,9,1,1,,,,,,,,,,,,,,,,,2
2019_1,1001311,1,,,,,,,,,,,,1,,,,,,,
2019_1,1001431,1,,,,,,,,,,,,,,,,,,,
2019_1,1001272,1,,,,,,,,,,,,,,1,,,,,
2019_1,1001373,5,,,,,2,,,,,,,,,,,,,,1
2019_1,1000485,2,,,,,,,,,,,,,,,,,,,2
2019_1,1000702,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1001268,2,,,,,,,,,,,,,,,,,,,2
2019_1,1000553,4,,,,,2,,,,,,,,,,,,,,
2019_1,1001009,9,1,,,,1,,,,,,,,,,,,,,3
2019_1,1000651,2,,,,,1,,,,,,,,,,,,,,
2019_1,1001225,15,,2,,,,,,,,,,,,5,,,,,2
2019_1,1000096,10,,1,,,,,,,,,,,,6,,,,1,
2019_1,1000816,6,1,,,,,,,,,,,,,4,,,,,1
2019_1,1000457,8,,,,,,1,,,,,,,,,,,,,4
2019_1,1000176,4,,,,,1,,,,,,,,,,,,,,
2019_1,1000335,6,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000339,23,,,,,,1,,,,,,,,,,,,,2
2019_1,1000356,8,,,,,2,,,,,,,,,,,,,,1
2019_1,1001000,14,,,,,1,,,,,,,1,,2,,,,,
2019_1,1001275,3,,,,,1,,,,,,,,,,,,,,
2019_1,1000889,13,1,1,,,1,,,,,,,,,,,,,,4
2019_1,1000287,3,1,,,,,,,,,,,,,,,,,,
2019_1,1000363,7,1,,,,,,,,,,,,,,,,,,4
2019_1,1000873,10,,,,,,1,,,,,,,,3,,,,,2
2019_1,1000787,11,,,,,,,,,,,,,,,,,,,9
2019_1,1000656,4,,,,,,,,,,,,,,,,,,,1
2019_1,1001303,10,,1,,,1,,,,,,,,,,,,,,3
2019_1,1000862,5,1,,,,,,,,,,,,,,,,,,1
2019_1,1000361,6,,,,1,,,,,,,,,,,,,,,4
2019_1,1000374,13,,1,,,1,,,,,,,,,1,,,,,5
2019_1,1000002,8,,1,,,,,,,,,,,1,3,,,,,1
2019_1,1000640,8,,,,,,,,,,,,,,,,,,,1
2019_1,1000068,13,1,2,,,1,,,,,,,,,1,,,,,2
2019_1,1000866,19,,2,,,1,,,,,,,1,,1,,,,,3
2019_1,1000228,13,,,,,2,1,,,,,,,,,,,,,2
2019_1,1001457,6,,,,,1,,,,,,,1,,,,,,,
2019_1,1000103,2,,,,,,,,,,,,,,,,,,,
2019_1,1000509,9,,,,,1,,,,,,,,,,,,,,1
2019_1,1000564,12,,,,,1,,,,,,,,,1,,,,,
2019_1,1000765,9,,,,,3,,,,,,,,,1,,,,,1
2019_1,1000776,8,1,,,,,,,,,,,,,4,,,,,
2019_1,1000419,6,,,,,1,1,,,,,,,,,,,,,
2019_1,1000420,20,,,,,4,1,,,,,,,,2,,,,,5
2019_1,1000320,1,,,,,,,,,,,,,,,,,,,
2019_1,1000082,11,1,,,,1,,,,,,,,,,,,,,2
2019_1,1000533,22,,1,,,4,,,,,,,,,,,,,,1
2019_1,1000100,19,,,,,1,,,,,,,1,,4,,,,,1
2019_1,1001386,3,,,,,1,,,,,,,,,,,,,,
2019_1,1000623,10,,,,,1,,,,,,,,,,,,,,1
2019_1,1000680,16,,1,2,1,2,1,,,,,,,,2,,,,,
2019_1,1000090,15,2,1,,1,1,,,,,,,,,,,,,,6
2019_1,1000422,13,,,,,3,,,,,,,,,1,,,,,3
2019_1,1000925,9,,,,,1,1,,,,,,,,,,,,,2
2019_1,1000898,3,,,,,,,,,,,,,,,,,,,
2019_1,1001035,17,,,,,1,,,,,,,,1,5,,,,,2
2019_1,1000832,8,,,,,1,,1,,,,,,,2,,,,,
2019_1,1000137,22,,,,,1,,,,,,,,,5,,,,,1
2019_1,1000986,21,1,,,,2,,,,,,,,,4,,,,,6
2019_1,1000711,10,3,,,1,2,,,,,,,,,,,,,,1
2019_1,1001412,10,,,,,3,,,,,,,,,,,,,,2
2019_1,1000115,9,,1,,,1,,,,,,,,,1,,,,,2
2019_1,1000985,13,,,,,1,,,,,,,2,,,,,,,
2019_1,1000099,10,1,,,,1,2,,,,,,,,1,,,,,1
2019_1,1000768,19,1,,,,4,,,,,,,,,,,,,,2
2019_1,1001402,20,,1,,1,4,,,,,,,,,,,,,,1
2019_1,1000262,2,,1,,,,,,,,,,,,,,,,,
2019_1,1000075,13,1,1,,,1,,,1,1,,,,,1,,,,,2
2019_1,1000724,12,1,,,,,,,,,,,,,1,,,,,6
2019_1,1000182,5,2,,,1,1,,,,,,,,,,,,,,1
2019_1,1000723,11,,,,,3,,,,,,,,,,,,,,3
2019_1,1000721,8,1,,,,,,,,,,,,,,,,,,3
2019_1,1001246,9,1,,1,2,1,,,,,,,,,1,,,,,3
2019_1,1001446,18,,2,,,2,,,,,,,1,,,,,,,1
2019_1,1000408,15,3,,,,1,,,,,,,,,1,,,,,7
2019_1,1001279,5,,,,,1,,,,,,,,,,,,,,1
2019_1,1000033,12,,,,,3,,,,,,,,,4,,,,,1
2019_1,1000017,14,,2,,,1,,,,,,,,,,,,,1,2
2019_1,1001248,43,,1,,1,4,,,,,,,,,1,,,,,4
2019_1,1001178,27,,4,,,1,,,,,,,,1,9,,,,,4
2019_1,1000745,36,,,,,,,,,,,,,,32,,,,,2
2019_1,1000207,6,,,,,,,,,,,,,,3,,,,,2
2019_1,1000373,8,,,,,1,,,,,,,,,3,,,,,2
2019_1,1001418,27,2,,,,3,,,,,,,,,6,,,,,1
2019_1,1000070,25,1,,,,,,,,,,,,1,7,,,,,2
2019_1,1000222,25,,1,,,3,,,,,,,,,1,,,,,4
2019_1,1000174,1,,,,,,,,,,,,,,,,,,,
2019_1,1000840,3,,,,,,,,,,,,,,1,,,,,1
2019_1,1000779,6,,,,,,,,,,,,,,2,,,,,2
2019_1,1000414,12,,1,,,3,,,,,,,,,1,,,,,1
2019_1,1001378,9,,,,1,,,,,,,,,,1,,,,,4
2019_1,1000260,16,1,,,,1,,,,,,,,,2,,,,,1
2019_1,1000055,12,1,,,,1,,,,,,,1,,,,,,,1
2019_1,1000054,16,,3,,,2,,,,,,,,,1,,,,,2
2019_1,1000001,73,,,,,,,,,,,,,16,38,,,,,10
2019_1,1000155,11,,1,,,1,,,,,,,,1,1,,,,,5
2019_1,1000520,12,1,,,,1,,,,,,,1,,,,,,,3
2019_1,1000255,7,,,,,,,1,,,,,,,1,,,,,
2019_1,1000828,8,,,,1,2,,,,,,,,,1,,,,,
2019_1,1000804,13,,,,,2,,,,,,,1,,1,,,,,
2019_1,1000648,5,,,,,,,,,,,,,,1,,,,,1
2019_1,1000515,11,1,,,,2,,,,,,,,,,,,,,2
2019_1,1000565,10,,,,,,,,,,,,,,,,,,,4
2019_1,1000742,11,,,,,,,,,,,,,,1,,,,,
2019_1,1000774,12,,,,,,,,,,,,1,,4,,,,,2
2019_1,1000880,4,,,,,,,,,,,,,,1,,,,,
2019_1,1001114,33,,,,,3,,,,,,,,,4,,,,,2
2019_1,1001010,10,1,,,1,3,,,,,,,,,,,,,,
2019_1,1000977,15,1,1,,,1,,,,,,,,,,,,,,7
2019_1,1001295,38,1,2,,,5,,,,,,,1,,4,,,,,1
2019_1,1000498,17,,,,,3,,,,,,,,,1,,,,,1
2019_1,1000479,16,1,,,,,,1,,,,,,,,,,,,6
2019_1,1000400,2,,,,,,,,,,,,,,,,,,,
2019_1,1000023,4,1,,,,1,,,,,,,,,,,,,,
2019_1,1000314,11,1,1,,,1,,,,,,,,,,,,,,2
2019_1,1000230,16,,,,1,2,,,,,,,,,1,,,,,4
2019_1,1000383,11,,,,,2,,,,,,,,,2,,,,,
2019_1,1001479,6,1,,,,,1,1,,,,,,,2,,,,,
2019_1,1000042,14,,1,,,2,,,,,,,,,1,,,,,1
2019_1,1001150,67,1,4,,,3,,,,,,,,2,6,,,,1,12
2019_1,1000728,23,,1,,,1,,,,,,,,,6,,,,,3
2019_1,1000719,17,,1,,1,2,,,,,,,,,2,,,,,2
2019_1,1001110,54,1,10,,1,6,,,,,,,1,1,1,,,,,5
2019_1,1000766,26,,1,,,3,,,,,,,,,7,,,,,2
2019_1,1001224,13,1,1,,1,1,,,,,,,,,1,,,,,3
2019_1,1000666,8,,,,,3,,,,,,,,,,,,,,1
2019_1,1001306,8,,,,,1,,,,,,,1,,,,,,,
2019_1,1000833,11,,,,,3,1,1,,,,,,,,,,,,1
2019_1,1000587,4,,,,,,1,,,,,,,,,,,,,
2019_1,1000904,26,,2,,,1,1,,,,,,,,9,,,,,4
2019_1,1000421,11,,,1,1,1,,,,,,,,,,,,,,2
2019_1,1001221,68,,3,,2,9,,,,,,,,,3,,,,,12
2019_1,1001466,12,,,,1,4,,,,,,,,,,,,,,2
2019_1,1001274,23,,2,,,3,,,,,,,1,,5,,,,,1
2019_1,1001147,7,,2,,,,,,,,,,,,,,,,,1
2019_1,1000689,13,,1,,,2,1,,,,,,,,,,,,,2
2019_1,1000958,26,3,1,,,3,,,,,,,1,,5,,,,,4
2019_1,1000946,15,1,,,,2,1,,,,,,,,,,,,,2
2019_1,1000313,6,,,,,1,,,,,,,,,,,,,,1
2019_1,1001390,13,1,,,,2,,,,,,,,,,,,,,2
2019_1,1001364,13,,,,,2,,,,,,,,,,,,,,4
2019_1,1000661,21,,1,,,4,,,,,,,,,,,,,,1
2019_1,1000646,9,1,,,,1,,,,,,,,,,,,,,4
2019_1,1000134,27,,1,,,3,1,,,,,,,,3,,,,,3
2019_1,1000147,7,,,,,1,,,,,,,,,,,,,,
2019_1,1000593,5,,,,,1,,,,,,,,,,,,,,
2019_1,1000149,15,,,,,2,,,,,,,,,1,,,,,3
2019_1,1000034,10,,,,,1,,,,,,,,,1,,,,,
2019_1,1001270,14,,1,,,1,,,,,,,,,3,,,,,3
2019_1,1000872,12,,,,,3,,,,,,,,,1,,,,,2
2019_1,1000167,24,,,,,3,,,,,,,,,1,,,,1,2
2019_1,1000638,16,,,,,4,,,,,,,,,3,,,,,2
2019_1,1000121,27,1,1,,,3,,,,,,,,,1,,,,,3
2019_1,1000264,9,1,,,,2,,,,,,,,,1,,,,,
2019_1,1001320,8,,1,,,2,,,,,,,,,,,,,,1
2019_1,1000046,25,,,,1,5,,,,,,,,,5,,,,,3
2019_1,1001160,39,,2,,,3,,,,,,,,,5,,,,1,5
2019_1,1001049,51,2,3,,,7,1,,,,,,,,1,,,,,15
2019_1,1000960,25,,,,2,2,,,,,,,,,4,,,,,3
2019_1,1001087,75,7,7,,1,6,,,,,,,,,8,,,,,4
2019_1,1001332,28,,,,,4,1,,,,,,,,,,,,1,3
2019_1,1001117,139,,5,,1,8,,,,,,,,1,9,,,,1,4
2019_1,1000972,13,,,,,4,1,,,,,,,,1,,,,,1
2019_1,1000403,13,,,,,1,1,,,,,,,,,,,,,1
2019_1,1000301,26,,,,,3,1,,,,,,,,,,,,,10
2019_1,1001093,130,,5,,,9,,,,,,,,,13,,,,,6
2019_1,1000795,19,,,,,2,,,,,,,,,1,,,,,1
2019_1,1001422,15,,,,,3,1,,,,,,,,1,,,,,1
2019_1,1000201,10,,,,,3,1,,,,,,,,,,,,,
2019_1,1000687,19,,2,2,1,3,,,,,,,,,4,,,,,2
2019_1,1001127,106,1,14,,,10,,,,,,,,,2,,,,,3
2019_1,1001103,52,4,10,,,2,,,,,,1,,6,,,,,,14
2019_1,1001100,14,,1,,,1,,,,,,,,,,,,,1,2
2019_1,1001338,23,,1,,,2,,,,,,,1,,1,,,,,3
2019_1,1001228,72,1,1,,,9,1,,,,,,,,7,,,,,13
2019_1,1001151,18,,3,,,2,,,,,,,,,,,,,,7
2019_1,1001220,56,1,3,,,2,,,,,,,,4,10,,,,,6
2019_1,1001055,12,1,3,,,2,,,,,,,,,,,,,1,1
2019_1,1001041,42,,4,,,8,,,,,,,,,,,,,1,5
2019_1,1001095,124,2,4,,1,10,1,,,,,,,,18,,,,,8
2019_1,1001144,43,1,6,,,1,,,,,,,,1,1,,,,1,7
2019_1,1000821,6,,,,,,,,,,,,,,3,,,,,
2019_1,1001066,124,5,4,,,7,,,,,,,,1,17,,,,1,7
2019_1,1001210,58,3,2,,,2,,,1,2,,,,3,3,,,,,9
2019_1,1001186,63,5,2,,,1,,,,,,,,2,25,,,,,8
2019_1,1000503,10,1,,,,1,,,,,,,,,,,,,,2
2019_1,1000786,18,1,,,,1,1,1,,,,,,,,,,,,7
2019_1,1000966,9,1,,,,3,,,,,,,,,,,,,,
2019_1,1000615,19,2,,,,,1,,,,,,,,,,,,,3
2019_1,1000802,16,3,1,,,2,,,,,,,1,,,,,,,
2019_1,1001108,13,1,3,,1,1,,,,,,,,,,,,,,2
2019_1,1001217,10,1,,,,2,,,,,,,,,,,,,1,
2019_1,1001494,327,5,25,,,33,,,,,,,4,14,49,,,,5,39
2019_1,1000900,15,4,,,,1,,,,,,,,,1,,,,,3
2019_1,1000435,16,2,1,,,3,,,,,,,,,1,,,,,2
2019_1,1000211,1,,,,,,,,,,,,,,,,,,,
2019_1,1000878,1,,,,,,,,,,,,,,1,,,,,
2019_1,1001012,2,,,,,,,,,,,,,,,,,,,1
2019_1,1001116,11,,,,,,,,,,,,,,2,,,,,1
2019_1,1001255,8,,,,,,,,,,,,,,1,,,,,
2019_1,1000527,3,,,,,,,,,,,,,,,,,,,
2019_1,1001128,3,,,,,,,,,,,,,,,,,,,
2019_1,1001467,2,,,,,1,,,,,,,,,,,,,,1
2019_1,1001289,6,,,,,,,,,,,,,,,,,,,2
2019_1,1000279,1,,,,,,,,,,,,,,,,,,,
2019_1,1001342,3,,,,,1,,,,,,,,,,,,,,
2019_1,1000628,6,,,,,1,,,,,,,1,,1,,,,,
2019_1,1001347,3,,,,,1,,,,,,,,,,,,,,
2019_1,1001464,2,,,,,1,,,,,,,,,,,,,,1
2019_1,1000602,7,,,,,1,,,,,,,,,,,,,,1
2019_1,1000636,2,,,,,,,,,,,,,,,,,,,2
2019_1,1001372,2,,1,,,,,,,,,,,,,,,,,1
2019_1,1001319,3,,,,,1,,,,,,,,,,,,,,2
2019_1,1000670,3,,,,,,,,,,,,,,1,,,,,1
2019_1,1000932,9,1,,,,,,,,,,,,,4,,,,,1
2019_1,1000459,11,,,,,1,,,,,,,,,3,,,,,2
2019_1,1000141,3,,,,,,,,,,,,,,,,,,,
2019_1,1000058,7,2,,,,,,,,,,,,,1,,,,,2
2019_1,1000951,11,,,,,1,,,,,,,,,4,,,,,3
2019_1,1000905,1,,,,,,,,,,,,,,,,,,,
2019_1,1000236,6,,,,,1,,,,,,,,,,,,,,1
2019_1,1000697,7,1,,,,2,,,,,,,,,,,,,,2
2019_1,1001351,6,,,,,3,,,,,,,,,,,,,,
2019_1,1001420,17,1,,,,4,,,,,,,,,,,,,,1
2019_1,1001465,2,,,,,1,,,,,,,1,,,,,,,
2019_1,1000579,2,1,1,,,,,,,,,,,,,,,,,
2019_1,1000688,10,,1,,1,2,,,,,,,,,1,,,,,
2019_1,1000424,11,,,,,,,,,,,,,,,,,,1,3
2019_1,1000390,6,,,,,2,,,,,,,,,,,,,,2
2019_1,1000755,10,,2,,1,1,,,,,,,,,,,,,,2
2019_1,1000583,8,1,,,,1,,,,,,,,,,,,,,2
2019_1,1000879,8,3,,,,,,,,,,,1,,1,,,,,1
2019_1,1000443,9,,,,,1,1,,,,,,,,,,,,,4
2019_1,1000111,8,,,,,1,,,,,,,,,,,,,,3
2019_1,1000571,12,,,,,,1,,,,,,,,,,,,,9
2019_1,1000549,16,,1,,,2,1,,,,,,,,1,,,,,1
2019_1,1000496,6,,,,,,,,,,,,,1,,,,,,1
2019_1,1000245,14,1,,,1,5,,,,,,,,,,,,,,1
2019_1,1000247,13,,,,,1,,,,,,,,,1,,,,,1
2019_1,1000256,6,,,,,,,,,,,,,,,,,,,1
2019_1,1000357,3,,,,,,,,,,,,,,,,,,,1
2019_1,1000453,12,,,,,1,,,,,,,,,,,,,,1
2019_1,1001440,9,,,,,2,,,,,,,,,4,,,,,1
2019_1,1000630,6,,,,,1,,,,,,,,,,,,,,
2019_1,1001017,15,,,,,1,,,,,,,,,,,,,1,1
2019_1,1001064,11,2,,,,1,,,,,,,,,1,,,,,4
2019_1,1000022,5,,,,,2,,,,,,,,,1,,,,,
2019_1,1000218,6,,,,,1,1,,,,,,,,1,,,,,
2019_1,1001471,7,,,,,1,,,,,,,1,,3,,,,,
2019_1,1000426,13,2,,,,1,1,,,,,,,,,,,,,
2019_1,1001383,10,,,,,1,,,,,,,,,,,,,,1
2019_1,1000487,8,2,,,,1,,,,,,,,,1,,,,,2
2019_1,1000556,20,,,,,3,,,,,,,,,,,,,,5
2019_1,1000783,20,1,,,,2,,,,,,,1,,,,,,,3
2019_1,1001074,12,2,1,,,,,,,,,,,,,,,,,8
2019_1,1000882,6,1,1,,,,,,,,,,,,,,,,,1
2019_1,1000379,17,,,,,2,,,,,,,,,,,,,,5
2019_1,1001485,3,,,,,1,,,,,,,,,,,,,,1
2019_1,1000647,12,1,,,,1,,,,,,,,,,,,,,5
2019_1,1000128,9,,,,,,,,,,,,,,5,,,,,1
2019_1,1001172,14,,1,,,,,,,,,,,,6,,,,,4
2019_1,1001194,30,,2,,1,4,,,,,,,,,1,,,,,9
2019_1,1000928,17,1,,,,2,1,,,,,,,,4,,,,,3
2019_1,1001104,28,2,4,,,1,,,,,,,,,2,,,,1,7
2019_1,1001188,22,,,,,,,,,,,,,1,4,,,,1,2
2019_1,1001291,3,,,,,,,,,,,,,,1,,,,,2
2019_1,1000662,14,1,,,,2,,,,,,,,,,,,,,2
2019_1,1000611,21,,1,,1,3,,,,,,,,,1,,,,,5
2019_1,1000619,14,,1,,,2,,,1,,,,,,,,,,,4
2019_1,1000312,13,2,1,,,,,,,,,,,,1,,,,,2
2019_1,1001094,11,2,,,,,,,,,,,,1,,,,,,1
2019_1,1000926,7,,,,,1,,,,,,,1,,1,,,,,
2019_1,1000753,11,1,,,,1,,,,,,,2,,1,,,,,1
2019_1,1001481,3,,,,,,,,,,,,,,2,,,,,
2019_1,1000381,5,,,,,,,,,,,,,,,,,,,2
2019_1,1001241,21,,,,,,,,,,,,,1,11,,,,,3
2019_1,1000601,10,,,,,,,,,,,,,,,,,,,3
2019_1,1000722,15,1,,,,3,1,1,,,,,,,2,,,,,
2019_1,1000747,10,1,,,,,,,,,,,,,1,,,,,1
2019_1,1000759,8,,,,,,,,,,,,,,7,,,,,
2019_1,1000888,4,,,,,,,,,,,,,,1,,,,,
2019_1,1000956,12,,,,,,,,,,,,,,2,,,,,3
2019_1,1000158,16,1,,,1,4,,,,,,,,,1,,,,,
2019_1,1000461,5,,,,,,,,,,,,,,,,,,,
2019_1,1000482,9,,,,,1,,,,,,,,,3,,,,,
2019_1,1000194,8,,,,,,,,,,,,,,3,,,,,
2019_1,1000388,7,1,,,,,,,,,,,,,,,,,,1
2019_1,1000377,9,1,,,,1,,,,,,,1,,,,,,,
2019_1,1000696,11,,,,1,,1,,,,1,,,,,,,,,6
2019_1,1000677,9,,,,,2,,,,1,,,,,,,,,,2
2019_1,1000030,7,1,,,,1,,,,,,,,,1,,,,,
2019_1,1001079,6,,1,,,1,,,,,,,,,,,,,,
2019_1,1000116,12,,,,,,,,,,,,,1,2,,,,,2
2019_1,1000120,20,,,,,2,,,,,2,,,,,,,,1,3
2019_1,1000217,9,,,,,2,,,,,,,1,,,,,,,
2019_1,1000173,9,,,,,1,,,,,,,,,,,,,,1
2019_1,1001367,18,1,1,,,3,,,,,,,,,1,,,,,1
2019_1,1000682,20,,2,,,3,,,,,,,,,,,,,,2
2019_1,1000163,10,,,,,3,,,,,,,,,,,,,,3
2019_1,1001459,10,,,,,1,,,,,,,,,3,,,,,1
2019_1,1000820,26,1,,,,2,,,,,,,,,7,,,,,3
2019_1,1001259,16,1,1,,,1,,,,,,,,,,,,,,6
2019_1,1000993,9,1,2,,,1,,,,,,,,,1,,,,,1
2019_1,1000895,6,,,,,1,,,,,,,,,,,,,,
2019_1,1001249,30,,2,,1,3,,,,,,,,,,,,,2,3
2019_1,1000016,28,,1,,,2,,,,,,,,2,8,,,,,5
2019_1,1001254,57,,2,,1,6,,,,,,,1,,2,,,,,10
2019_1,1000389,21,1,1,,,1,1,,,,,,,,,,,,,5
2019_1,1001169,34,,1,,,3,,,,,,,,,2,,,,,8
2019_1,1000282,7,,,,,,,,,,,,1,,,,,,,3
2019_1,1000864,17,1,2,,,3,,,,,,,,,,,,,,3
2019_1,1000863,30,,1,,,3,,,,,,,,,1,,,,,7
2019_1,1000884,11,,,,,2,,,,,,,,,1,,,,,2
2019_1,1001379,9,,1,,,3,,,,,,,1,,1,,,,,1
2019_1,1000480,14,,,,,2,,,,,,,,,2,,,,1,6
2019_1,1000386,31,,1,,,2,,,,,,,1,,2,,,,,2
2019_1,1000660,27,1,,,1,5,1,,,,,,,1,,,,,,3
2019_1,1001038,84,3,15,,,6,,,,,,,,,3,,,,,16
2019_1,1000153,6,,,,,2,,,,,,,,,,,,,,
2019_1,1000839,47,1,1,,,9,,,,,,,,,13,,,,,3
2019_1,1000606,17,,,,,,1,,,,,,1,,1,,,,,3
2019_1,1001112,31,1,2,,1,1,,,,,,,,1,1,,,,,2
2019_1,1001071,39,,,,,5,,,,,,1,,,6,,,,,2
2019_1,1001235,23,,3,,,1,,,,,,,,5,2,,,,,4
2019_1,1001395,37,,2,,,7,2,,,,,,,,3,,,,,1
2019_1,1001030,47,,2,,,4,,,,,,,,,1,,,,,9
2019_1,1001343,10,1,,,,2,,,,,,,,,,,,,,1
2019_1,1001444,19,1,,,,3,,,,,,,,,3,,,,,2
2019_1,1000518,10,,,,,4,,,,,,,1,,,,,,,
2019_1,1000472,17,,2,,,2,,,,,,,,,2,,,,,1
2019_1,1000621,14,,,,,2,,,,,,,,,,,,,,5
2019_1,1000172,9,,,,,2,,,,,,,,,,,,,,2
2019_1,1000659,12,1,,,1,1,,,,,,,,,2,,,,,4
2019_1,1000522,7,,,,,1,,,,,,,,,2,,,,,3
2019_1,1000490,6,,,,,2,,,,,,,,,,,,,,
2019_1,1000678,7,,,,,2,,,,,,,,,,,,,,1
2019_1,1000123,38,,1,,,4,,,,,,,,,2,,,,,11
2019_1,1001199,65,3,6,,,4,,,,,,,,1,11,,,,1,4
