기준_년_분기_코드,상권_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2019_2,1000410,2368907,5,6898602966,1813143027,831978323,497989198,914893282,1145443679,252201220,204096715,947407494,291450028
2019_2,1000409,2479943,6,12987780097,3172145524,1586163380,943383096,1620880527,2291486897,495403466,373315683,1949755197,555246327
2019_2,1000408,2452141,6,8691995038,2255595324,1049343313,626044019,1143523848,1458787847,324041199,255150378,1214954865,364554245
2019_2,1000407,2373123,5,7575045071,1953864872,918442587,552735223,987935676,1276063596,286872283,223757298,1056937844,318435692
2019_2,1000406,2515346,6,6797417165,1697067062,821977016,487159225,852636506,1166124199,248633006,198016005,1037432655,288371491
2019_2,1000405,2735948,6,11049961848,2805397140,1328380337,798944402,1410335281,1879098256,407931515,324030713,1632634272,463209932
2019_2,1000404,2527581,6,11794836559,2954426802,1421482482,843890824,1486248096,2024893902,425851722,343884617,1794540582,499617532
2019_2,1000403,2498200,6,13147800080,3238904607,1595059156,946309534,1644050093,2283897698,492773293,379188186,2011494260,556123253
2019_2,1000402,2515807,6,11845901652,2898620957,1439301944,851039314,1474166593,2070212470,447763342,339908168,1823381328,501507536
2019_2,1000401,2526928,6,14876596363,3687362385,1801645951,1068150677,1873457642,2583070014,559348744,429795712,2248362433,625402805
2019_2,1000400,2495028,6,13413673930,3254210729,1638740488,970313965,1663769958,2359441153,524220676,382677363,2053225060,567074538
2019_2,1000399,2432172,5,12539055817,3089071606,1524811745,900081040,1576349184,2193127143,475548409,359783365,1888526441,531756884
2019_2,1000398,2701602,6,14154647730,3634083413,1696141776,1009656048,1823842973,2397625199,511066446,415631720,2073592803,593007352
2019_2,1000397,2376771,5,2919106865,802125158,351366589,214076609,412531843,480694371,110353475,87186685,339300696,121471439
2019_2,1000396,2508001,6,13820106622,3567345282,1661204639,1000158553,1794626726,2334157990,512914732,408047653,1965774183,575876864
2019_2,1000395,2622257,6,9241403625,2289258708,1131859064,665619810,1162749564,1603097962,363087476,263858755,1369139167,392733119
2019_2,1000394,2480119,6,10217150489,2525946331,1240598945,752309539,1286342394,1758518129,406579141,294656981,1528041765,424157264
2019_2,1000393,2582599,6,12870743393,3208694285,1566629612,927668588,1634064626,2238154026,482142465,370824496,1890938661,551626634
2019_2,1000392,2439693,5,10480102168,2702974167,1259814094,733686903,1349226472,1740517387,376895498,305711381,1569422542,441853724
2019_2,1000391,2559006,6,10990521380,2773477069,1329924666,772041955,1386876533,1859284109,404050980,318282383,1682477424,464106261
2019_2,1000390,2693703,6,10778285937,2728131185,1308826875,775754462,1385601092,1840652906,408714099,311739120,1562837842,456028356
2019_2,1000389,2349023,5,10950398275,2880708187,1315836632,778538667,1436866052,1816203024,388624557,325395389,1545327253,462898514
2019_2,1000388,2415496,5,9815978102,2862656385,1145054097,670211660,1414871448,1464698013,319290234,300080747,1235605938,403509580
2019_2,1000387,2555663,6,10185630041,2919741079,1194240233,696405952,1445475658,1526016629,352403988,308588125,1332900290,409858087
2019_2,1000386,2914188,6,7955571980,2197447668,945562580,536645263,1078064038,1203613703,290233581,232887804,1148332204,322785139
2019_2,1000385,2845965,6,5986196032,1696112801,715778366,417588915,831047874,924451856,211925887,184537362,756197854,248555117
2019_2,1000384,2462572,6,10246196062,2854237177,1218498045,722060927,1418558663,1571414895,380655748,308970857,1356497466,415302284
2019_2,1000383,3072620,7,5369322908,1452922318,643636701,363397674,697730893,835072135,195762863,158510894,803405263,218884167
2019_2,1000382,3262942,7,11604103070,3128827080,1385440263,786597771,1515590556,1776603396,415976306,339129651,1773164430,482773617
2019_2,1000381,3092160,7,4895030879,1335175262,586630717,346237391,666873841,784166748,178810070,143101441,649183926,204851483
2019_2,1000380,2639890,6,12138972734,3144796608,1516512519,925540193,1529641528,2025547520,503963418,373193283,1595288546,524489119
2019_2,1000379,2666694,6,10554424260,2673117685,1308499708,804436230,1314663761,1790153258,439670176,316522095,1457203942,450157405
2019_2,1000378,3387835,7,4250110840,1136832941,513711224,295315777,558119972,667889487,152859782,127416412,616820591,181144654
2019_2,1000377,3323665,7,9976632601,2622276479,1211758438,710090358,1309032937,1638685897,376715207,289911874,1394242893,423918518
2019_2,1000376,2307268,5,7680997846,2262758430,891179490,532917121,1113789665,1145339071,256840171,237191002,933878600,307104296
2019_2,1000375,2548084,6,6971274944,1872740432,837287369,490492130,941721220,1145853585,250882502,205405058,933507452,293385196
2019_2,1000374,2160451,5,5858104174,1638620647,692587120,427201150,831196071,919135399,219922342,177097449,716398343,235945653
2019_2,1000373,2364467,5,3536024145,941394529,425097519,254395000,480698553,579672816,128685406,105038291,471475389,149566642
2019_2,1000372,2292998,5,8581159470,2464880675,1015037618,609506599,1229325737,1328333960,293502704,264669952,1018305980,357596245
2019_2,1000371,2465162,6,9514150601,2566947786,1144720645,676909526,1293440784,1534316232,361731389,281876989,1263291654,390915596
2019_2,1000370,3199317,7,5148471382,1487305777,603357031,325141514,716067481,750967022,166173079,151237586,739268017,208953875
2019_2,1000369,2302035,5,7673829773,2124723722,913271676,530978910,1062399645,1220011950,268444392,228255081,1006539134,319205263
2019_2,1000368,2749423,6,3976360443,1095752977,475356567,280335776,556796465,644689823,143667759,116994038,496966728,165800310
2019_2,1000367,2484237,6,1733011768,482224762,207406437,123512149,247207996,280323135,64805068,51221762,205070841,71239618
2019_2,1000366,2704276,6,5708713980,1571494117,683592975,403043577,798189224,927634442,204101330,167805754,712015929,240836632
2019_2,1000365,2517239,6,4835237990,1386411739,569844276,340448630,701344219,753708139,171341534,145420518,570246784,196472151
2019_2,1000364,2250097,5,5991656942,1778973330,693606677,418365498,894461942,885009303,209008628,184859184,693063770,234308610
2019_2,1000363,2326343,5,6225893313,1775960051,734803325,439298147,895413159,962114932,229197190,187658367,753251150,248196992
2019_2,1000362,2297386,5,8711602698,2457937704,1036515140,636460193,1229055652,1365180971,311936015,268260869,1043300142,362956012
2019_2,1000361,2350729,5,7048446619,1975077589,840568313,500856102,988845759,1116551973,248669638,214551086,868994823,294331336
2019_2,1000360,2423742,5,10036200007,2729921262,1199586147,729057693,1365041068,1613969040,371556721,305797729,1308878992,412391355
2019_2,1000359,2646029,6,9351994369,2507225252,1127602313,676545498,1257240789,1527820588,349425569,279365574,1236035099,390733687
2019_2,1000358,2278252,5,7775730091,2208109578,921180380,566922346,1109356613,1210092888,280030827,237953722,921090941,320992796
2019_2,1000357,2139300,5,8087587004,2340862621,951857636,577872187,1177037090,1246416584,275367957,250485665,932285948,335401316
2019_2,1000356,2087009,5,8862501767,2486237847,1045535122,619801500,1251397176,1388053699,303871415,267876849,1132297162,367430997
2019_2,1000355,2189962,5,8454364263,2400427206,997455017,597487366,1206465303,1320346157,286520485,258334277,1034530766,352797686
2019_2,1000354,2241449,5,8052952168,2266558549,950036222,567301316,1125021101,1261245799,285953300,243993452,1026346328,326496101
2019_2,1000353,3534080,7,6885040479,1821303626,836829642,485543944,906692418,1124299091,259704436,199603076,958429578,292634668
2019_2,1000352,2369684,5,9627491301,2592319420,1153839631,699023955,1296669109,1562799709,354529995,291595722,1277855902,398857858
2019_2,1000351,2477596,6,6612092745,1878035730,795676881,497248453,936483246,1053889612,240708524,207994881,721560682,280494736
2019_2,1000350,2196308,5,5319206911,1519186320,639075765,400267831,762552349,845230689,199653914,167389357,564159630,221691056
2019_2,1000349,2441120,6,7314316657,2100599040,876881813,552219971,1016124898,1131242719,255631362,235733431,833361884,312521539
2019_2,1000348,2340872,5,7129918692,2014715168,853667542,533417005,980126539,1103190984,258295467,225659629,861274040,299572318
2019_2,1000347,2335238,5,6573931580,1880507923,786846459,500622636,902095923,1004425792,233046896,214411441,773730983,278243527
2019_2,1000346,2504031,6,7208430926,2176711354,828138246,480281853,1075302238,1021066142,238965854,220166521,886383940,281414778
2019_2,1000345,2454976,6,6783388205,1790631865,812875990,485853607,915359146,1140000783,242119078,199144859,911243533,286159344
2019_2,1000344,2318527,5,9656496268,2554840558,1156663901,692152520,1303975580,1618332829,345565548,284677064,1294118310,406169958
2019_2,1000343,2285564,5,9039075202,2361011159,1086978288,658404001,1213872388,1541818901,321467396,266790427,1201138675,387593967
2019_2,1000342,2314466,5,7300088730,1945447883,892008870,568287815,953692432,1178034940,297528297,227732072,932864098,304492323
2019_2,1000341,2307342,5,7411458826,2034258279,881762014,510470130,1010317241,1183569674,259758379,220558549,1003454535,307310025
2019_2,1000340,2689044,6,5773514465,1692903353,673171782,406729221,828106237,858174316,191109410,180292122,706901860,236126164
2019_2,1000339,2281246,5,8322237355,2188611664,1007283550,621548257,1104702226,1380706554,325426125,248786153,1098364031,346808795
2019_2,1000338,2277118,5,7674797005,2101470885,910288308,551141857,1058120008,1227417029,271587115,232602296,1005195342,316974165
2019_2,1000337,2341668,5,8707392419,2327609040,1043801810,624303975,1169875619,1419036625,323318955,260248867,1179159871,360037657
2019_2,1000336,2275479,5,6998631968,1931963159,828090758,495904729,965649241,1114150624,244582742,210924574,918298194,289067947
2019_2,1000335,2316724,5,9492954457,2625437536,1115375003,666684781,1309368835,1502894549,322064218,286579454,1274872108,389677973
2019_2,1000334,2276105,5,10714198196,2840080637,1288762498,783977881,1458079244,1806477892,387417880,318396822,1375171083,455834259
2019_2,1000333,2209404,5,9637259269,2565837631,1150587422,685125875,1300080076,1585909602,345409008,284762838,1318438861,401107956
2019_2,1000332,2203002,5,9206557367,2581001286,1081505776,653471175,1295219579,1442657363,316244490,279840959,1179566378,377050361
2019_2,1000331,2720520,6,11633723492,3178042743,1398932629,828418334,1587868999,1842029867,458761455,347043932,1521484356,471141177
2019_2,1000330,3148925,7,10689489873,2907688693,1287400622,743147722,1427202191,1684146639,426389932,315489091,1463244832,434780151
2019_2,1000329,2896508,6,8034245550,2326893071,930022944,553294849,1145756967,1206410499,261353983,247395932,1037030259,326087046
2019_2,1000328,3592888,7,6761993344,1947020992,778383004,452444604,944252867,1006363300,215280952,206305527,938065236,273876862
2019_2,1000327,2246755,5,9134388112,2471607508,1105684355,683027843,1259971033,1536011058,337341690,278006616,1071438171,391299838
2019_2,1000326,2302303,5,5652784720,1601337893,678353165,419113077,806932815,910878412,201760775,176228700,618326274,239853609
2019_2,1000325,2223312,5,1907507869,588940187,217707180,136200619,289170950,265850563,62911530,61349689,211609332,73767819
2019_2,1000324,2350767,5,7833137161,2067907426,956116839,600019366,1024966148,1272076181,322050529,238972092,1026401306,324627274
2019_2,1000323,2335018,5,7451255425,2055861260,884713960,531551231,1026725782,1184650680,264815831,225230597,970109982,307596102
2019_2,1000322,2272884,5,8558079736,2323550600,1015564161,610550035,1165900223,1379181436,301302822,257574757,1149696911,354758791
2019_2,1000321,2322882,5,6130428568,1722468428,721514354,433600462,861547918,951801024,215491992,187914638,788287488,247802264
2019_2,1000320,3014180,7,4411984194,1331158106,506846405,308899349,658747001,633863077,143018679,139279694,514610518,175561365
2019_2,1000319,2321408,5,6798966480,1947064050,813229327,515105412,934145474,1045273114,236332896,221876337,796591919,289347951
2019_2,1000318,2316415,5,5361301795,1534358145,631108120,387137951,752966641,805976615,192257847,166967015,673330934,217198527
2019_2,1000317,2309267,5,7519408394,1994087564,900066339,539585001,1012199576,1257027282,268058366,221436352,1007846519,319101395
2019_2,1000316,2604019,6,7549638046,2045908209,903668536,546500947,1041592263,1245131248,272626182,224079777,952334472,317796412
2019_2,1000315,2438501,5,9607070673,2655985430,1155860853,711875637,1347111472,1574201577,352616931,292871608,1110571703,405975462
2019_2,1000314,2282889,5,4599058672,1298549851,545814132,330914465,642778078,717205078,161836082,142635769,569410234,189914983
2019_2,1000313,3045859,7,5719714953,1673840499,666156669,403167722,805548256,833550974,189124347,181663122,733760245,232903119
2019_2,1000312,3136207,7,8687603419,2388136399,1030762283,613555362,1172993249,1364478655,322028157,259196340,1182825195,353627779
2019_2,1000311,2886237,6,7328829663,2070872742,865321684,516405019,1025805657,1135602511,251811282,222616292,936667541,303726935
2019_2,1000310,3524235,7,4871675314,1345029266,577153797,349974571,646417247,749894935,165760934,153453283,678367223,205624058
2019_2,1000309,3290302,7,5754667784,1633835194,684392448,411667153,779845216,866834705,196422696,181894031,756116473,243659868
2019_2,1000308,2261425,5,4990512357,1456651393,584166581,352044055,715275071,755967213,161931263,156296808,601703283,206476690
2019_2,1000307,3153490,7,4871061260,1391909336,567634271,334147144,690536005,747382913,162383574,146351956,631904816,198811245
2019_2,1000306,3109195,7,4476053529,1142691742,557414457,341857351,552157835,731000926,175476341,142483090,637357625,195614162
2019_2,1000305,3209184,7,7192008898,2038863772,860337010,536998501,962323913,1104256755,238395495,236567618,902793211,311472623
2019_2,1000304,3122064,7,4179313994,1079338039,524538492,304917022,526021804,657281431,153549844,137632574,605760058,190274730
2019_2,1000303,3342385,7,6844022285,1878686885,803747560,478716469,908131824,1075752750,231966543,207223766,976169735,283626753
2019_2,1000302,3765758,8,7179231130,1907411222,850412137,501820292,926010971,1162631460,250959495,213333301,1066139257,300512995
2019_2,1000301,3306615,7,7667980782,2059886149,915392866,551433051,1002566145,1234788350,269509183,232492615,1076483397,325429026
2019_2,1000300,3077559,7,9085937371,2500079046,1073408639,643247813,1207899658,1426007553,306162057,279322622,1269567572,380242411
2019_2,1000299,2741190,6,1743401823,465127378,214303086,141570503,224465678,274366038,71695375,57120430,221147523,73605812
2019_2,1000298,3345443,7,11842475922,3099929654,1428912815,849935987,1555173516,1968536418,440069908,348552899,1651824332,499540393
2019_2,1000297,3322382,7,6179246740,1683952466,733874296,430168476,826003935,976992453,213755800,182240005,871685006,260574303
2019_2,1000296,2425064,5,5235197988,1501033989,616414129,374450525,756011966,807825584,183610620,160542222,621093249,214215704
