기준_년_분기_코드,상권_코드,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2019_1,1000580,194,2766,539,10,4,0,1225,1950,140,2,2,0,0,46,116637668
2019_1,1000579,153,3613,3683,377,225,0,838,1291,2537,2384,658,190,0,57,184549192
2019_1,1000578,161,4573,6235,975,227,0,593,1341,3628,3780,2154,434,80,66,233861653
2019_1,1000577,185,3540,4134,496,159,0,824,1628,2455,2896,406,120,0,56,178812838
2019_1,1000576,122,2085,2428,274,5,0,372,1393,1844,1139,44,0,0,56,167901400
2019_1,1000575,87,1564,2899,1432,124,116,268,790,1013,970,942,1768,384,77,299567450
2019_1,1000574,66,1526,2224,1028,6,0,114,350,368,1218,970,1476,288,76,326085456
2019_1,1000573,268,3847,2312,261,76,8,1357,3001,684,270,606,394,192,55,135716539
2019_1,1000572,503,7561,1368,59,1,0,2801,5786,370,32,0,0,0,52,111200101
2019_1,1000571,505,7854,1295,67,3,0,3082,5731,374,32,0,0,0,52,109416192
2019_1,1000570,644,9517,1695,17,7,0,3849,7363,23,1,0,0,0,53,109652822
2019_1,1000569,510,7828,1803,17,6,0,3140,6439,73,2,0,0,0,54,113067071
2019_1,1000568,91,1246,524,48,0,0,240,1170,296,112,0,0,0,52,156812499
2019_1,1000567,168,3494,1239,90,0,0,1077,2247,1244,255,0,0,0,53,151929726
2019_1,1000566,467,7085,2361,177,16,0,3125,5905,606,3,0,0,0,53,114208828
2019_1,1000565,457,6116,2020,93,14,0,2472,5280,490,1,0,0,0,52,114495602
2019_1,1000564,370,7779,2130,112,3,0,4368,5019,635,2,0,0,0,51,110401317
2019_1,1000563,374,6961,2904,198,7,0,3558,5512,998,2,0,0,0,54,116645115
2019_1,1000562,269,4186,3879,489,76,6,1062,2824,2398,817,1219,316,0,61,164740266
2019_1,1000561,298,7103,4356,191,43,2,1118,2724,3535,2432,1736,138,12,59,177089956
2019_1,1000560,289,4292,3876,2232,1364,4,1122,2820,1686,2128,2764,540,708,68,194217341
2019_1,1000559,146,2675,3065,1110,1142,44,368,1771,1707,600,2266,600,724,77,243151108
2019_1,1000558,329,4903,2620,330,0,0,1792,3508,903,1328,246,0,76,55,124838032
2019_1,1000557,520,7567,1667,53,0,0,3508,5349,236,194,0,0,0,52,108599731
2019_1,1000556,880,13121,2322,76,7,0,5729,9559,238,0,0,0,0,53,107567433
2019_1,1000555,545,8461,1499,44,3,0,3343,6503,161,0,0,0,0,52,108463252
2019_1,1000097,129,4432,6728,2460,414,0,100,605,1582,4013,4964,1530,1240,74,324963881
2019_1,1000098,185,2591,1687,309,4,4,769,1071,320,525,1328,514,68,55,162500617
2019_1,1000099,46,1161,1849,488,0,0,412,472,720,1768,126,0,0,56,190643714
2019_1,1000100,55,842,761,64,20,2,546,351,261,517,2,12,0,56,160658195
2019_1,1000101,100,2434,3239,1898,20,2,156,712,1269,3170,1796,490,0,72,267491646
2019_1,1000102,75,1261,770,36,2,0,764,464,822,19,0,0,0,46,105943924
2019_1,1000103,50,2000,2077,22,0,0,192,96,798,2175,838,0,0,59,278708663
2019_1,1000104,78,2550,2567,32,0,2,332,310,1010,2603,896,0,0,57,240792328
2019_1,1000105,44,1079,930,48,0,0,170,146,145,996,224,376,0,53,262728299
2019_1,1000106,103,2056,1718,141,108,2,76,327,1001,1242,1275,65,39,61,279079598
2019_1,1000107,70,1482,2605,270,268,10,14,121,349,1114,1570,929,538,66,365202707
2019_1,1000108,56,1257,331,2,0,0,332,296,811,151,0,0,0,46,176388460
2019_1,1000109,58,1220,700,266,264,10,189,300,783,334,172,118,564,59,236437405
2019_1,1000110,77,1292,1607,966,192,6,203,304,573,1063,880,624,416,62,253238974
2019_1,1000111,58,875,628,100,34,0,157,618,386,418,58,0,0,57,181949821
2019_1,1000112,70,1066,688,70,4,0,526,590,331,345,36,0,0,48,157511767
2019_1,1000113,24,106,1190,1538,0,0,24,38,172,308,1350,942,0,87,400865355
2019_1,1000114,59,1197,629,2,0,0,630,516,472,210,0,0,0,43,139910162
2019_1,1000115,55,926,1948,1452,0,2,226,218,586,1098,1322,878,0,68,276412519
2019_1,1000116,71,2147,2041,72,0,0,208,254,725,2207,866,0,0,58,259697334
2019_1,1000117,201,1377,2975,1466,20,2,146,428,1045,1611,2068,542,0,77,239013744
2019_1,1000118,48,1346,1386,4,0,0,578,576,664,918,0,0,0,50,160307989
2019_1,1000119,63,1439,1963,530,20,6,465,466,1088,1637,286,12,4,64,215215365
2019_1,1000120,101,2335,2785,60,0,0,198,320,508,2420,1328,406,0,60,267487277
2019_1,1000554,611,11754,2950,440,7,0,5688,8163,1062,238,0,0,0,51,112073847
2019_1,1000553,529,8132,1568,163,0,0,3332,6016,419,96,0,0,0,52,109578662
2019_1,1000552,584,9204,1956,342,7,0,3595,7071,607,236,0,0,0,52,109579005
2019_1,1000551,306,4196,1602,44,0,0,3077,2171,594,0,0,0,0,51,93989068
2019_1,1000550,180,1892,2599,1095,327,1,1128,1551,1474,565,948,248,0,65,151471150
2019_1,1000549,455,9694,424,74,0,0,5958,3382,778,74,0,0,0,43,76519101
2019_1,1000548,320,4764,3517,302,4,0,2483,4057,1811,236,0,0,0,57,116728884
2019_1,1000547,370,6085,5116,394,4,0,2705,5178,3376,340,0,0,0,58,123746409
2019_1,1000546,210,3463,2798,264,2,0,881,2684,1642,896,386,38,0,57,152627894
2019_1,1000545,235,3957,2802,372,2,0,1038,3128,1790,867,272,38,0,56,142353428
2019_1,1000544,60,1717,1904,1102,130,2,183,362,198,1330,1504,46,1232,68,304653222
2019_1,1000543,164,2724,1775,1178,372,2,602,1552,283,904,1140,22,1548,60,199271576
2019_1,1000542,114,4500,2124,688,2,0,819,1651,2120,1295,976,43,410,60,190643565
2019_1,1000541,274,3560,1695,40,4,2,1358,3118,815,10,0,0,0,54,124301452
2019_1,1000540,145,2468,1274,628,112,2,776,1506,256,604,600,6,736,55,158572417
2019_1,1000539,333,5312,5454,200,0,0,2081,4464,4077,344,0,0,0,59,126596412
2019_1,1000538,423,6933,4137,18,4,0,3740,4021,3047,284,0,0,0,51,104624326
2019_1,1000537,365,4723,1760,66,4,0,1811,3936,798,8,0,0,0,52,122602061
2019_1,1000360,297,4457,843,306,100,116,2436,2707,167,374,138,0,0,53,112465589
2019_1,1000361,198,3994,1067,81,0,0,1999,2419,724,0,0,0,0,51,100867088
2019_1,1000362,240,4255,1258,87,146,2,2471,2159,1116,2,0,0,0,53,104349708
2019_1,1000363,134,4427,1750,310,32,0,1272,3263,1754,230,0,0,0,55,101964438
2019_1,1000364,127,5813,193,27,30,0,2564,3457,42,0,0,0,0,52,89077975
2019_1,1000365,188,2822,1852,167,32,0,2010,663,1870,330,0,0,0,50,87378166
2019_1,1000366,230,3005,4096,96,2,0,2388,1209,3518,84,0,0,0,54,97434466
2019_1,1000367,36,479,1007,2,0,0,433,305,750,0,0,0,0,53,97933510
2019_1,1000368,148,1942,2708,12,0,0,1648,688,2326,0,0,0,0,54,94318079
2019_1,1000369,263,4968,1725,1,0,0,2796,3056,842,0,0,0,0,52,96438942
2019_1,1000370,76,2830,6457,568,280,0,162,4171,5434,368,0,0,0,76,181663353
2019_1,1000371,261,6094,2619,19,6,34,2075,4742,1621,334,0,0,0,53,112322736
2019_1,1000372,247,4615,673,3,144,2,2475,2630,330,2,0,0,0,51,97664727
2019_1,1000373,102,1539,667,34,10,38,892,932,254,164,8,18,20,55,116290086
2019_1,1000374,199,2976,353,31,36,2,2363,985,46,2,2,0,0,51,87520908
2019_1,1000375,292,4796,2509,324,1,0,2821,2737,1482,562,28,0,0,53,104636282
2019_1,1000376,190,4961,1764,70,0,0,1502,3677,1616,0,0,0,0,53,120574857
2019_1,1000377,210,5895,4637,1374,330,320,1544,4020,1968,3358,1394,272,0,59,158420886
2019_1,1000378,63,1858,991,342,116,0,406,1540,935,426,0,0,0,65,154532401
2019_1,1000379,195,4156,2806,719,110,0,1747,2457,2224,1363,0,0,0,54,131636010
2019_1,1000380,267,4677,3054,755,80,0,2071,3085,2961,449,0,0,0,53,126497383
2019_1,1000381,102,1793,2771,396,124,3,921,802,2774,526,64,0,0,59,140124404
2019_1,1000382,149,6397,5243,936,431,0,1296,1240,6961,3190,320,0,0,60,166296174
2019_1,1000383,55,5882,2606,80,0,0,184,3150,3715,1519,0,0,0,60,212978521
2019_1,1000384,173,5110,2388,248,51,0,1621,3576,2327,273,0,0,0,52,108824259
2019_1,1000385,137,2870,2955,622,0,0,602,1776,3443,626,0,0,0,58,141714002
2019_1,1000386,81,6042,3336,447,51,0,1262,4723,2997,710,96,88,0,62,168034190
2019_1,1000387,168,5763,2585,4,51,0,1256,4875,2221,51,0,0,0,52,107150107
2019_1,1000388,196,4126,3424,4,0,0,1627,2923,3004,0,0,0,0,52,104109119
2019_1,1000389,596,7007,2047,406,44,14,3888,4596,792,240,2,0,0,54,106710371
2019_1,1000390,470,6823,3112,335,20,0,3190,5437,867,768,28,0,0,56,116365677
2019_1,1000391,470,5900,2662,361,4,0,2702,5163,934,128,0,0,0,55,117580800
2019_1,1000392,462,5410,2444,223,2,0,2852,4463,638,126,0,0,0,54,114682881
2019_1,1000393,573,7490,3789,499,64,12,3598,6289,1347,620,0,0,0,57,123118346
2019_1,1000394,456,5654,1956,127,2,0,2700,4212,816,11,0,0,0,53,121166327
2019_1,1000395,392,4821,3185,730,75,32,2170,4490,1967,201,16,0,0,58,124939593
2019_1,1000396,631,7650,1789,96,3,7,3528,5314,690,13,0,0,0,52,119425358
2019_1,1000397,167,1996,429,6,3,0,402,1740,281,11,0,0,0,48,145455823
2019_1,1000398,627,7509,2473,312,8,0,3374,5643,467,200,618,0,0,53,120941981
2019_1,1000399,607,6684,3210,66,24,12,3057,6648,287,4,0,0,0,57,122503324
2019_1,1000400,626,6971,3464,227,111,6,3327,6805,505,143,0,0,0,57,122400920
2019_1,1000401,618,7235,2735,106,89,8,2986,6526,514,147,0,0,0,55,123052487
2019_1,1000402,525,6330,2057,207,87,2,3050,5307,188,139,0,0,0,54,118470746
2019_1,1000403,538,6850,1941,153,89,2,2855,5829,209,143,0,0,0,54,120904777
2019_1,1000404,496,6566,1747,175,8,2,2825,5299,332,40,0,2,0,54,120127629
2019_1,1000405,382,5177,2166,271,8,0,2315,3928,159,388,830,2,0,54,125463778
2019_1,1000406,294,3948,1196,83,4,0,1824,3082,287,38,0,0,0,54,117752383
2019_1,1000407,383,5052,1026,68,4,0,2956,3166,28,0,0,0,0,51,105542533
2019_1,1000408,461,5466,1887,166,38,40,3279,3520,756,40,2,0,0,54,110823418
2019_1,1000409,598,7127,3015,171,145,12,3139,6491,719,121,0,0,0,57,123147304
2019_1,1000410,374,4854,1256,81,33,0,2887,2784,523,30,0,0,0,51,104609969
2019_1,1000411,655,7600,3369,74,61,4,3344,7073,672,19,0,0,0,56,125473416
2019_1,1000412,396,5220,2791,303,266,1,2027,3717,1887,863,86,1,0,56,133523703
2019_1,1000413,469,5933,2603,365,210,3,2689,4278,1531,583,32,1,0,56,126734630
2019_1,1000414,321,3813,1412,114,180,34,1542,3380,513,118,0,0,0,56,127290404
2019_1,1000415,579,6545,3485,82,111,0,3234,5804,958,227,0,0,0,58,122389743
2019_1,1000416,458,6153,2464,63,314,1,2974,3926,1609,469,16,1,0,54,124127128
2019_1,1000417,329,3421,654,270,10,10,2249,1812,298,4,2,0,0,52,99721311
2019_1,1000418,271,3115,916,108,0,4,1533,2377,229,2,2,0,0,52,116183956
2019_1,1000419,256,3491,1407,194,10,8,1431,1668,1338,557,116,0,0,54,123046255
2019_1,1000420,288,4070,1873,244,0,0,1684,2313,1220,798,172,0,0,53,126425175
2019_1,1000421,420,5740,2387,238,264,1,2516,3582,1794,651,86,1,0,54,126509664
2019_1,1000422,329,3735,2227,140,4,12,1263,3710,1129,16,0,0,0,56,132853879
2019_1,1000423,232,3202,2429,110,0,10,1252,2726,1763,10,0,0,0,56,124376128
2019_1,1000424,283,3408,2641,158,0,10,1663,2814,1730,10,0,0,0,56,121082153
2019_1,1000425,676,8610,3246,58,4,0,4707,6412,727,72,0,0,0,54,111727137
