기준_년_분기_코드,상권_코드,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2019_2,1000570,134,82,52,0,22,28,30,21,33,0,7,14,17,12,32,0,15,14,13,9,1
2019_2,1000569,196,124,72,0,15,20,51,70,40,0,9,10,35,50,20,0,6,10,16,20,20
2019_2,1000568,259,181,78,0,33,119,43,43,21,0,22,89,31,22,17,0,11,30,12,21,4
2019_2,1000567,930,654,276,0,74,147,226,205,278,0,28,93,155,146,232,0,46,54,71,59,46
2019_2,1000566,211,130,81,0,14,49,64,49,35,0,7,29,41,27,26,0,7,20,23,22,9
2019_2,1000565,299,200,99,0,31,70,89,66,43,0,24,45,55,43,33,0,7,25,34,23,10
2019_2,1000564,378,232,146,2,60,105,117,73,21,2,38,63,75,37,17,0,22,42,42,36,4
2019_2,1000563,216,119,97,0,31,29,52,65,39,0,19,11,26,38,25,0,12,18,26,27,14
2019_2,1000562,192,146,46,0,10,34,53,64,31,0,6,27,39,48,26,0,4,7,14,16,5
2019_2,1000561,310,131,179,0,37,57,104,80,32,0,14,19,33,43,22,0,23,38,71,37,10
2019_2,1000560,167,110,57,0,17,25,50,42,33,0,6,21,29,29,25,0,11,4,21,13,8
2019_2,1000559,82,32,50,0,6,11,31,13,21,0,2,0,11,4,15,0,4,11,20,9,6
2019_2,1000558,324,160,164,0,23,76,90,86,49,0,10,46,41,35,28,0,13,30,49,51,21
2019_2,1000557,392,223,169,0,60,127,97,69,39,0,22,79,54,46,22,0,38,48,43,23,17
2019_2,1000556,690,539,151,2,73,237,176,156,46,2,54,188,133,124,38,0,19,49,43,32,8
2019_2,1000555,562,397,165,0,23,54,111,262,112,0,9,20,62,212,94,0,14,34,49,50,18
2019_2,1000554,256,165,91,2,18,40,70,86,40,2,13,23,41,54,32,0,5,17,29,32,8
2019_2,1000553,382,190,192,1,34,60,100,100,87,0,17,38,66,48,21,1,17,22,34,52,66
2019_2,1000552,212,117,95,2,23,42,73,45,27,2,13,23,37,25,17,0,10,19,36,20,10
2019_2,1000551,248,180,68,0,20,58,61,56,53,0,15,45,49,43,28,0,5,13,12,13,25
2019_2,1000550,264,141,123,0,26,66,65,76,31,0,9,24,44,38,26,0,17,42,21,38,5
2019_2,1000549,221,110,111,0,16,62,62,45,36,0,4,28,28,22,28,0,12,34,34,23,8
2019_2,1000548,358,218,140,2,30,72,100,104,50,2,12,42,58,63,41,0,18,30,42,41,9
2019_2,1000547,474,315,159,0,64,83,126,109,92,0,39,61,83,58,74,0,25,22,43,51,18
2019_2,1000546,79,39,40,0,12,21,26,15,5,0,2,6,19,8,4,0,10,15,7,7,1
2019_2,1000545,1410,1336,74,0,19,19,49,174,1149,0,9,8,28,155,1136,0,10,11,21,19,13
2019_2,1000544,74,37,37,0,9,7,21,18,19,0,1,3,9,10,14,0,8,4,12,8,5
2019_2,1000543,161,102,59,1,27,39,30,37,27,1,19,26,16,21,19,0,8,13,14,16,8
2019_2,1000542,118,79,39,0,7,13,36,43,19,0,5,6,29,30,9,0,2,7,7,13,10
2019_2,1000541,448,180,268,0,45,104,89,131,79,0,23,43,44,48,22,0,22,61,45,83,57
2019_2,1000540,171,62,109,0,6,13,13,72,67,0,4,3,10,18,27,0,2,10,3,54,40
2019_2,1000539,112,76,36,0,9,16,34,37,16,0,4,12,20,28,12,0,5,4,14,9,4
2019_2,1000538,208,145,63,0,16,28,60,75,29,0,12,16,41,50,26,0,4,12,19,25,3
2019_2,1000537,230,130,100,0,35,54,54,52,35,0,18,32,33,21,26,0,17,22,21,31,9
2019_2,1000536,492,171,321,3,44,68,107,144,126,3,16,36,36,34,46,0,28,32,71,110,80
2019_2,1000535,53,31,22,0,2,6,13,18,14,0,2,3,5,11,10,0,0,3,8,7,4
2019_2,1000534,311,152,159,0,24,50,88,93,56,0,11,28,41,38,34,0,13,22,47,55,22
2019_2,1000533,399,277,122,1,33,105,100,102,58,1,12,78,71,67,48,0,21,27,29,35,10
2019_2,1000532,578,347,231,1,67,128,163,148,71,0,36,76,106,82,47,1,31,52,57,66,24
2019_2,1000531,339,226,113,2,37,65,95,96,44,1,31,51,67,56,20,1,6,14,28,40,24
2019_2,1000530,351,206,145,0,60,93,81,80,37,0,23,49,54,58,22,0,37,44,27,22,15
2019_2,1000529,121,80,41,0,5,19,25,46,26,0,4,13,17,27,19,0,1,6,8,19,7
2019_2,1000528,183,111,72,2,19,44,39,39,40,2,7,21,22,26,33,0,12,23,17,13,7
2019_2,1000527,453,194,259,0,97,106,109,101,40,0,25,41,55,45,28,0,72,65,54,56,12
2019_2,1000526,169,70,99,0,32,31,45,42,19,0,10,11,16,19,14,0,22,20,29,23,5
2019_2,1000525,121,73,48,4,12,26,30,34,15,2,3,18,17,20,13,2,9,8,13,14,2
2019_2,1000524,287,177,110,0,37,51,60,65,74,0,17,34,45,51,30,0,20,17,15,14,44
2019_2,1000523,165,102,63,0,22,53,38,25,27,0,8,30,24,18,22,0,14,23,14,7,5
2019_2,1000522,739,457,282,0,52,172,161,173,181,0,22,91,96,126,122,0,30,81,65,47,59
2019_2,1000521,381,208,173,2,47,105,128,67,32,1,20,51,70,47,19,1,27,54,58,20,13
2019_2,1000520,190,110,80,0,24,37,53,53,23,0,15,19,28,32,16,0,9,18,25,21,7
2019_2,1000519,389,228,161,0,47,89,83,94,76,0,22,49,54,63,40,0,25,40,29,31,36
2019_2,1000518,886,575,311,3,86,174,224,192,207,2,47,108,135,124,159,1,39,66,89,68,48
2019_2,1000517,965,681,284,1,188,241,242,155,138,0,157,212,189,58,65,1,31,29,53,97,73
2019_2,1000516,185,77,108,0,20,35,33,54,43,0,6,13,11,20,27,0,14,22,22,34,16
2019_2,1000515,253,138,115,0,17,25,67,97,47,0,10,14,39,47,28,0,7,11,28,50,19
2019_2,1000514,247,152,95,0,34,53,56,68,36,0,22,32,35,38,25,0,12,21,21,30,11
2019_2,1000513,152,69,83,4,24,39,25,41,19,4,7,13,11,22,12,0,17,26,14,19,7
2019_2,1000512,171,109,62,0,14,42,53,45,17,0,8,24,35,31,11,0,6,18,18,14,6
2019_2,1000511,442,180,262,0,39,70,143,143,47,0,29,32,42,46,31,0,10,38,101,97,16
2019_2,1000510,312,201,111,4,42,74,75,75,42,3,32,57,44,39,26,1,10,17,31,36,16
2019_2,1000509,571,321,250,0,80,94,126,180,91,0,39,60,64,103,55,0,41,34,62,77,36
2019_2,1000508,586,475,111,3,35,57,144,242,105,1,22,41,116,198,97,2,13,16,28,44,8
2019_2,1000507,113,65,48,1,15,18,28,32,19,1,14,10,13,15,12,0,1,8,15,17,7
2019_2,1000506,811,463,348,0,73,182,253,258,45,0,22,68,154,194,25,0,51,114,99,64,20
2019_2,1000505,291,143,148,0,53,57,69,69,43,0,18,30,37,31,27,0,35,27,32,38,16
2019_2,1000504,1502,712,790,8,279,459,342,234,180,2,71,219,201,129,90,6,208,240,141,105,90
2019_2,1000503,739,286,453,0,117,294,183,112,33,0,27,95,88,50,26,0,90,199,95,62,7
2019_2,1000502,503,334,169,2,30,108,150,147,66,2,15,63,91,107,56,0,15,45,59,40,10
2019_2,1000501,307,119,188,0,36,63,89,91,28,0,14,18,34,35,18,0,22,45,55,56,10
2019_2,1000500,270,185,85,0,27,65,70,70,38,0,17,43,40,57,28,0,10,22,30,13,10
2019_2,1000499,1290,882,408,0,100,173,226,179,612,0,33,91,116,106,536,0,67,82,110,73,76
2019_2,1000498,408,138,270,0,86,82,106,83,51,0,33,34,33,24,14,0,53,48,73,59,37
2019_2,1000497,1245,730,515,3,229,347,329,231,106,3,90,199,203,155,80,0,139,148,126,76,26
2019_2,1000496,269,178,91,1,29,68,65,74,32,1,6,40,47,58,26,0,23,28,18,16,6
2019_2,1000495,132,75,57,0,47,27,18,25,15,0,25,16,10,12,12,0,22,11,8,13,3
2019_2,1000494,884,601,283,3,161,349,218,120,33,3,72,238,159,104,25,0,89,111,59,16,8
2019_2,1000493,735,445,290,2,130,205,199,136,63,2,52,115,132,97,47,0,78,90,67,39,16
2019_2,1000492,676,339,337,0,89,138,145,182,122,0,37,67,81,105,49,0,52,71,64,77,73
2019_2,1000491,2245,883,1362,4,180,332,331,246,1152,2,78,185,206,101,311,2,102,147,125,145,841
2019_2,1000490,91,49,42,0,13,10,22,20,26,0,11,6,7,6,19,0,2,4,15,14,7
2019_2,1000489,91,27,64,0,26,18,19,20,8,0,3,3,8,8,5,0,23,15,11,12,3
2019_2,1000488,276,150,126,2,41,65,66,54,48,2,23,41,27,26,31,0,18,24,39,28,17
2019_2,1000487,2192,1610,582,0,117,173,344,769,789,0,43,120,279,576,592,0,74,53,65,193,197
2019_2,1000486,127,72,55,0,20,28,35,21,23,0,6,13,18,15,20,0,14,15,17,6,3
2019_2,1000485,323,224,99,0,44,76,84,87,32,0,20,55,55,63,31,0,24,21,29,24,1
2019_2,1000484,1260,726,534,11,315,300,267,261,106,2,123,184,177,176,64,9,192,116,90,85,42
2019_2,1000483,180,106,74,0,36,59,55,17,13,0,16,38,32,10,10,0,20,21,23,7,3
2019_2,1000482,4503,3329,1174,32,324,755,1033,1654,705,29,187,555,818,1218,522,3,137,200,215,436,183
2019_2,1000481,1167,798,369,5,218,343,305,195,101,5,102,226,227,159,79,0,116,117,78,36,22
2019_2,1000480,1781,1234,547,74,511,538,387,171,100,29,295,402,317,129,62,45,216,136,70,42,38
2019_2,1000479,652,389,263,3,139,130,153,137,90,2,55,83,99,90,60,1,84,47,54,47,30
2019_2,1000478,111,83,28,0,3,7,31,37,33,0,3,5,22,22,31,0,0,2,9,15,2
2019_2,1000477,380,207,173,0,71,76,97,86,50,0,29,40,58,47,33,0,42,36,39,39,17
2019_2,1000476,339,221,118,0,44,78,101,86,30,0,23,54,65,56,23,0,21,24,36,30,7
2019_2,1000475,147,84,63,0,7,23,43,50,24,0,3,12,22,31,16,0,4,11,21,19,8
2019_2,1000474,1540,724,816,8,521,407,318,175,111,5,243,235,117,62,62,3,278,172,201,113,49
2019_2,1000473,1567,1015,552,2,238,405,342,350,230,0,112,264,248,248,143,2,126,141,94,102,87
2019_2,1000472,680,364,316,1,78,162,170,125,144,0,25,84,96,67,92,1,53,78,74,58,52
2019_2,1000471,76,32,44,1,4,13,18,23,17,0,2,3,5,12,10,1,2,10,13,11,7
2019_2,1000470,622,255,367,0,53,131,214,158,66,0,17,58,114,35,31,0,36,73,100,123,35
2019_2,1000469,1193,731,462,6,225,338,305,206,113,3,79,194,210,157,88,3,146,144,95,49,25
2019_2,1000468,1133,701,432,2,198,395,314,155,69,1,74,239,222,115,50,1,124,156,92,40,19
2019_2,1000467,1139,729,410,1,164,276,283,239,176,1,77,173,222,147,109,0,87,103,61,92,67
2019_2,1000466,459,264,195,1,63,111,110,114,60,0,26,52,71,69,46,1,37,59,39,45,14
2019_2,1000465,575,372,203,7,98,159,142,105,64,5,47,96,106,73,45,2,51,63,36,32,19
2019_2,1000464,416,211,205,6,67,95,117,104,27,5,41,56,49,38,22,1,26,39,68,66,5
2019_2,1000463,100,67,33,0,16,29,32,15,8,0,7,21,20,13,6,0,9,8,12,2,2
2019_2,1000462,57,27,30,0,6,11,11,15,14,0,1,6,5,5,10,0,5,5,6,10,4
2019_2,1000461,687,298,389,4,129,133,121,173,127,2,70,82,42,41,61,2,59,51,79,132,66
2019_2,1000460,97,50,47,1,21,21,18,27,9,1,10,13,6,14,6,0,11,8,12,13,3
2019_2,1000459,363,205,158,0,28,54,75,117,89,0,7,25,34,79,60,0,21,29,41,38,29
2019_2,1000458,344,200,144,0,19,53,79,82,111,0,10,27,45,45,73,0,9,26,34,37,38
2019_2,1000457,280,131,149,1,37,70,76,56,40,0,9,27,39,31,25,1,28,43,37,25,15
2019_2,1000456,79,49,30,0,5,14,26,18,16,0,3,9,16,10,11,0,2,5,10,8,5
2019_2,1000455,53,24,29,0,7,11,10,21,4,0,3,6,3,9,3,0,4,5,7,12,1
2019_2,1000454,722,448,274,1,31,90,202,332,66,0,11,55,121,205,56,1,20,35,81,127,10
2019_2,1000453,76,30,46,0,7,7,24,24,14,0,0,2,8,13,7,0,7,5,16,11,7
2019_2,1000452,3745,2262,1483,0,301,1011,1299,1044,90,0,191,676,781,556,58,0,110,335,518,488,32
2019_2,1000451,2596,1459,1137,1,496,845,610,400,244,0,235,471,366,242,145,1,261,374,244,158,99
2019_2,1000450,375,305,70,1,15,34,74,140,111,1,7,19,51,122,105,0,8,15,23,18,6
2019_2,1000449,869,405,464,1,105,240,215,176,132,1,28,99,121,78,78,0,77,141,94,98,54
2019_2,1000448,280,111,169,0,34,61,80,56,49,0,4,18,21,30,38,0,30,43,59,26,11
2019_2,1000447,136,78,58,0,29,26,29,35,17,0,15,14,20,17,12,0,14,12,9,18,5
2019_2,1000446,652,405,247,3,91,155,168,151,84,1,34,85,88,126,71,2,57,70,80,25,13
2019_2,1000445,3486,3183,303,1,384,676,565,1481,379,1,340,596,477,1414,355,0,44,80,88,67,24
2019_2,1000444,36,16,20,0,6,4,11,8,7,0,1,1,6,5,3,0,5,3,5,3,4
2019_2,1000443,2502,2197,305,0,48,127,108,277,1942,0,21,90,66,210,1810,0,27,37,42,67,132
2019_2,1000442,449,174,275,0,51,48,102,194,54,0,25,26,40,56,27,0,26,22,62,138,27
2019_2,1000441,185,92,93,0,29,34,46,47,29,0,10,18,22,29,13,0,19,16,24,18,16
2019_2,1000440,179,40,139,0,20,47,53,41,18,0,2,7,7,13,11,0,18,40,46,28,7
2019_2,1000439,212,96,116,0,40,46,40,43,43,0,15,25,13,25,18,0,25,21,27,18,25
2019_2,1000438,137,31,106,0,9,22,42,54,10,0,2,5,8,10,6,0,7,17,34,44,4
2019_2,1000437,312,209,103,0,22,42,49,94,105,0,9,22,22,61,95,0,13,20,27,33,10
2019_2,1000436,734,453,281,2,54,128,186,243,121,2,26,72,118,146,89,0,28,56,68,97,32
2019_2,1000435,135,78,57,0,14,16,44,36,25,0,7,8,26,23,14,0,7,8,18,13,11
2019_2,1000434,184,79,105,0,20,36,44,53,31,0,10,20,24,15,10,0,10,16,20,38,21
2019_2,1000433,308,158,150,0,35,50,74,70,79,0,13,23,35,34,53,0,22,27,39,36,26
2019_2,1000432,154,49,105,0,17,33,47,34,23,0,2,9,12,12,14,0,15,24,35,22,9
2019_2,1000431,112,43,69,0,9,20,31,31,21,0,2,12,13,11,5,0,7,8,18,20,16
2019_2,1000430,319,179,140,0,63,69,73,57,57,0,24,39,47,36,33,0,39,30,26,21,24
2019_2,1000429,379,186,193,3,62,93,93,84,44,3,39,50,42,31,21,0,23,43,51,53,23
2019_2,1000428,264,170,94,0,35,74,61,51,43,0,23,50,42,32,23,0,12,24,19,19,20
2019_2,1000427,665,578,87,0,34,99,207,225,100,0,21,88,191,202,76,0,13,11,16,23,24
2019_2,1000426,469,262,207,0,72,120,132,92,53,0,38,73,70,39,42,0,34,47,62,53,11
2019_2,1000425,270,131,139,0,32,57,75,65,41,0,12,22,41,31,25,0,20,35,34,34,16
2019_2,1000424,164,101,63,0,7,31,49,47,30,0,4,11,26,36,24,0,3,20,23,11,6
2019_2,1000423,427,323,104,0,75,121,80,85,66,0,62,101,54,50,56,0,13,20,26,35,10
2019_2,1000422,89,48,41,0,8,20,28,20,13,0,2,7,17,9,13,0,6,13,11,11,0
2019_2,1000421,225,119,106,1,18,42,77,55,32,1,9,24,46,21,18,0,9,18,31,34,14
2019_2,1000420,126,62,64,0,17,23,30,40,16,0,2,8,16,25,11,0,15,15,14,15,5
2019_2,1000419,92,56,36,0,23,20,22,25,2,0,8,13,12,21,2,0,15,7,10,4,0
2019_2,1000418,129,30,99,0,12,20,37,32,28,0,3,3,9,7,8,0,9,17,28,25,20
2019_2,1000417,63,38,25,0,8,14,15,16,10,0,1,6,12,10,9,0,7,8,3,6,1
2019_2,1000416,265,176,89,1,59,81,63,44,17,0,26,59,48,33,10,1,33,22,15,11,7
2019_2,1000415,290,131,159,1,39,72,85,55,38,1,14,26,44,26,20,0,25,46,41,29,18
2019_2,1000414,48,9,39,0,2,2,5,11,28,0,1,2,0,2,4,0,1,0,5,9,24
2019_2,1000413,661,309,352,1,50,111,153,198,148,0,16,61,79,82,71,1,34,50,74,116,77
2019_2,1000412,305,178,127,2,27,44,48,68,116,0,10,21,23,35,89,2,17,23,25,33,27
2019_2,1000411,583,226,357,0,44,79,144,210,106,0,13,42,54,68,49,0,31,37,90,142,57
2019_2,1000410,114,42,72,0,10,15,30,48,11,0,2,4,7,21,8,0,8,11,23,27,3
2019_2,1000409,153,65,88,1,9,40,45,36,22,0,4,17,20,15,9,1,5,23,25,21,13
2019_2,1000408,1175,602,573,0,10,24,37,130,974,0,7,4,15,54,522,0,3,20,22,76,452
2019_2,1000407,111,49,62,0,2,25,26,36,22,0,1,18,13,12,5,0,1,7,13,24,17
2019_2,1000406,96,64,32,1,12,22,22,23,16,0,8,16,10,17,13,1,4,6,12,6,3
2019_2,1000405,271,146,125,1,54,70,61,52,33,0,18,44,31,32,21,1,36,26,30,20,12
2019_2,1000404,404,187,217,6,69,79,117,89,44,6,28,30,45,43,35,0,41,49,72,46,9
2019_2,1000403,249,151,98,0,21,51,69,53,55,0,11,33,39,29,39,0,10,18,30,24,16
2019_2,1000402,623,157,466,1,33,76,173,220,120,1,7,34,47,33,35,0,26,42,126,187,85
2019_2,1000401,316,187,129,0,37,59,68,86,66,0,15,31,43,50,48,0,22,28,25,36,18
2019_2,1000400,388,274,114,3,100,117,61,64,43,1,73,82,44,45,29,2,27,35,17,19,14
2019_2,1000399,614,256,358,0,185,166,143,91,29,0,43,67,72,53,21,0,142,99,71,38,8
2019_2,1000398,195,101,94,0,18,28,74,44,31,0,11,16,32,19,23,0,7,12,42,25,8
2019_2,1000397,146,100,46,0,13,18,45,51,19,0,6,12,34,31,17,0,7,6,11,20,2
2019_2,1000396,152,98,54,0,8,25,64,35,20,0,5,17,44,16,16,0,3,8,20,19,4
2019_2,1000395,130,40,90,0,9,23,25,55,18,0,3,15,8,11,3,0,6,8,17,44,15
2019_2,1000394,197,99,98,0,12,26,43,72,44,0,4,11,28,34,22,0,8,15,15,38,22
2019_2,1000393,285,154,131,0,27,72,69,84,33,0,13,49,28,35,29,0,14,23,41,49,4
2019_2,1000392,155,59,96,0,18,38,35,45,19,0,6,19,14,11,9,0,12,19,21,34,10
2019_2,1000391,272,159,113,1,30,65,59,75,42,0,12,40,32,46,29,1,18,25,27,29,13
2019_2,1000390,93,44,49,0,8,16,27,26,16,0,5,6,13,10,10,0,3,10,14,16,6
2019_2,1000389,429,223,206,0,33,74,136,130,56,0,20,43,61,51,48,0,13,31,75,79,8
2019_2,1000388,235,91,144,2,17,22,57,74,63,0,6,13,26,22,24,2,11,9,31,52,39
2019_2,1000387,197,76,121,0,27,24,60,55,31,0,7,12,29,16,12,0,20,12,31,39,19
2019_2,1000386,156,73,83,1,32,37,44,25,17,0,8,18,25,13,9,1,24,19,19,12,8
2019_2,1000385,619,268,351,2,60,135,190,161,71,2,26,56,78,65,41,0,34,79,112,96,30
2019_2,1000384,288,106,182,0,24,37,82,79,66,0,13,27,29,20,17,0,11,10,53,59,49
2019_2,1000383,280,189,91,0,33,75,90,54,28,0,24,58,64,28,15,0,9,17,26,26,13
2019_2,1000382,143,88,55,0,25,21,35,42,20,0,13,12,21,27,15,0,12,9,14,15,5
2019_2,1000381,557,352,205,0,30,35,82,87,323,0,24,18,57,53,200,0,6,17,25,34,123
2019_2,1000380,390,283,107,0,31,51,77,115,116,0,16,33,43,86,105,0,15,18,34,29,11
2019_2,1000379,1133,839,294,1,114,176,271,318,253,1,64,119,197,247,211,0,50,57,74,71,42
2019_2,1000378,118,55,63,0,3,10,26,56,23,0,2,6,11,26,10,0,1,4,15,30,13
2019_2,1000377,98,56,42,1,11,18,30,19,19,0,5,11,14,12,14,1,6,7,16,7,5
2019_2,1000376,101,69,32,0,8,14,31,30,18,0,3,7,26,21,12,0,5,7,5,9,6
2019_2,1000375,193,70,123,0,27,26,58,42,40,0,7,5,22,7,29,0,20,21,36,35,11
2019_2,1000374,309,177,132,1,25,68,93,88,34,1,11,48,47,43,27,0,14,20,46,45,7
2019_2,1000373,51,23,28,0,0,4,18,18,11,0,0,2,8,7,6,0,0,2,10,11,5
2019_2,1000372,178,87,91,0,20,29,40,46,43,0,10,18,20,18,21,0,10,11,20,28,22
2019_2,1000371,206,114,92,0,10,29,67,51,49,0,6,20,36,25,27,0,4,9,31,26,22
2019_2,1000370,613,413,200,0,84,135,140,144,110,0,49,88,91,92,93,0,35,47,49,52,17
2019_2,1000369,79,49,30,0,7,17,19,18,18,0,5,9,9,13,13,0,2,8,10,5,5
2019_2,1000368,1194,445,749,0,15,35,47,150,947,0,3,15,22,41,364,0,12,20,25,109,583
2019_2,1000367,27,24,3,0,4,7,9,2,5,0,4,7,8,2,3,0,0,0,1,0,2
2019_2,1000366,108,36,72,0,11,19,39,24,15,0,0,10,12,7,7,0,11,9,27,17,8
2019_2,1000365,268,194,74,0,17,21,30,102,98,0,8,8,17,78,83,0,9,13,13,24,15
2019_2,1000364,66,38,28,0,6,18,19,12,11,0,2,8,9,10,9,0,4,10,10,2,2
2019_2,1000363,376,337,39,0,10,20,44,133,169,0,5,14,35,123,160,0,5,6,9,10,9
2019_2,1000362,190,88,102,0,13,30,39,65,43,0,8,19,20,20,21,0,5,11,19,45,22
2019_2,1000361,118,83,35,0,6,14,33,39,26,0,2,11,22,26,22,0,4,3,11,13,4
2019_2,1000360,421,178,243,2,55,78,97,130,59,2,22,30,43,52,29,0,33,48,54,78,30
2019_2,1000359,212,159,53,0,23,33,56,69,31,0,8,24,44,58,25,0,15,9,12,11,6
2019_2,1000358,188,98,90,0,40,36,40,51,21,0,13,29,14,30,12,0,27,7,26,21,9
2019_2,1000357,116,52,64,0,13,36,34,16,17,0,6,17,12,5,12,0,7,19,22,11,5
2019_2,1000356,89,45,44,0,2,18,25,21,23,0,0,11,11,8,15,0,2,7,14,13,8
2019_2,1000355,39,23,16,0,4,5,9,17,4,0,3,3,5,9,3,0,1,2,4,8,1
2019_2,1000354,160,115,45,0,11,38,48,48,15,0,6,30,31,33,15,0,5,8,17,15,0
2019_2,1000353,34,13,21,0,4,6,5,14,5,0,1,2,2,5,3,0,3,4,3,9,2
2019_2,1000352,184,99,85,0,23,19,41,57,44,0,8,11,18,27,35,0,15,8,23,30,9
2019_2,1000351,37,24,13,0,1,9,10,6,11,0,0,6,6,5,7,0,1,3,4,1,4
2019_2,1000350,112,41,71,0,24,20,22,31,15,0,8,10,7,8,8,0,16,10,15,23,7
2019_2,1000349,76,43,33,0,5,14,18,23,16,0,2,9,11,11,10,0,3,5,7,12,6
2019_2,1000348,74,55,19,0,6,13,25,18,12,0,4,12,19,13,7,0,2,1,6,5,5
2019_2,1000347,36,18,18,0,4,5,9,8,10,0,1,1,3,4,9,0,3,4,6,4,1
2019_2,1000346,549,347,202,6,56,88,127,161,111,5,22,51,73,106,90,1,34,37,54,55,21
2019_2,1000345,226,155,71,0,33,85,56,29,23,0,16,66,45,15,13,0,17,19,11,14,10
2019_2,1000344,67,25,42,0,6,15,17,13,16,0,0,9,5,6,5,0,6,6,12,7,11
2019_2,1000343,35,22,13,0,4,11,8,5,7,0,1,7,6,4,4,0,3,4,2,1,3
2019_2,1000342,307,111,196,0,41,66,67,66,67,0,9,20,31,17,34,0,32,46,36,49,33
2019_2,1000341,120,53,67,0,7,19,37,42,15,0,1,11,20,18,3,0,6,8,17,24,12
2019_2,1000340,41,26,15,0,6,9,10,12,4,0,4,8,8,6,0,0,2,1,2,6,4
2019_2,1000339,190,119,71,0,21,50,53,34,32,0,11,34,34,17,23,0,10,16,19,17,9
2019_2,1000338,353,99,254,0,43,88,100,78,44,0,4,18,28,23,26,0,39,70,72,55,18
2019_2,1000337,314,93,221,0,45,91,70,74,34,0,6,22,16,26,23,0,39,69,54,48,11
2019_2,1000336,44,15,29,0,3,9,16,9,7,0,1,1,6,5,2,0,2,8,10,4,5
2019_2,1000335,91,53,38,0,2,11,40,21,17,0,0,7,25,13,8,0,2,4,15,8,9
2019_2,1000334,210,92,118,0,23,51,59,51,26,0,5,19,23,24,21,0,18,32,36,27,5
2019_2,1000333,158,67,91,0,18,31,49,38,22,0,9,16,20,12,10,0,9,15,29,26,12
2019_2,1000332,317,73,244,0,18,17,32,47,203,0,7,9,11,14,32,0,11,8,21,33,171
2019_2,1000331,324,256,68,0,21,34,46,95,128,0,11,13,31,83,118,0,10,21,15,12,10
2019_2,1000330,12,5,7,0,0,1,6,2,3,0,0,1,1,0,3,0,0,0,5,2,0
2019_2,1000329,32,19,13,0,2,3,10,13,4,0,1,2,6,8,2,0,1,1,4,5,2
2019_2,1000328,210,186,24,0,8,13,40,86,63,0,6,10,31,77,62,0,2,3,9,9,1
2019_2,1000327,98,43,55,0,3,22,39,19,15,0,0,9,16,10,8,0,3,13,23,9,7
2019_2,1000326,227,135,92,0,29,45,74,51,28,0,24,30,37,23,21,0,5,15,37,28,7
2019_2,1000325,8,6,2,0,0,1,0,3,4,0,0,1,0,2,3,0,0,0,0,1,1
2019_2,1000324,325,151,174,1,36,35,67,82,104,0,8,17,33,36,57,1,28,18,34,46,47
2019_2,1000323,124,65,59,1,12,13,36,43,19,1,6,7,17,22,12,0,6,6,19,21,7
2019_2,1000322,109,55,54,0,5,18,21,40,25,0,1,7,13,18,16,0,4,11,8,22,9
2019_2,1000321,202,156,46,3,8,20,54,59,58,3,3,13,38,45,54,0,5,7,16,14,4
2019_2,1000320,16,14,2,0,3,2,3,6,2,0,3,2,3,5,1,0,0,0,0,1,1
2019_2,1000319,171,89,82,0,8,13,32,35,83,0,3,9,13,20,44,0,5,4,19,15,39
2019_2,1000318,159,89,70,0,22,33,45,44,15,0,6,25,27,21,10,0,16,8,18,23,5
2019_2,1000317,104,40,64,0,10,20,26,28,20,0,2,5,4,11,18,0,8,15,22,17,2
2019_2,1000316,87,48,39,0,7,9,24,23,24,0,6,6,15,13,8,0,1,3,9,10,16
2019_2,1000315,103,50,53,0,13,15,29,33,13,0,3,4,13,23,7,0,10,11,16,10,6
2019_2,1000314,86,53,33,0,12,18,23,18,15,0,6,9,10,13,15,0,6,9,13,5,0
2019_2,1000313,359,266,93,3,50,136,98,50,22,0,19,106,80,41,20,3,31,30,18,9,2
2019_2,1000312,943,668,275,1,33,48,129,155,577,0,20,34,69,97,448,1,13,14,60,58,129
2019_2,1000311,57,25,32,0,2,14,22,12,7,0,1,4,9,6,5,0,1,10,13,6,2
2019_2,1000310,141,96,45,0,10,21,33,38,39,0,7,11,20,24,34,0,3,10,13,14,5
2019_2,1000309,196,85,111,0,27,36,36,56,41,0,13,21,17,16,18,0,14,15,19,40,23
2019_2,1000308,345,284,61,0,14,41,94,122,74,0,2,32,79,107,64,0,12,9,15,15,10
2019_2,1000307,8,4,4,0,1,0,1,2,4,0,0,0,0,1,3,0,1,0,1,1,1
2019_2,1000306,576,353,223,15,212,117,97,82,53,7,110,73,64,57,42,8,102,44,33,25,11
2019_2,1000305,3833,3171,662,0,354,1446,713,841,479,0,239,1278,653,700,301,0,115,168,60,141,178
