기준_년_분기_코드,상권_코드,남성_유동인구_수,여성_유동인구_수,주중_유동인구_수,주말_유동인구_수,남성_상주인구_수,여성_상주인구_수,남성_직장_인구_수,여성_직장_인구_수
2019_2,1001234,248560,248324,358113,138774,283.0,299.0,422.0,211.0
2019_2,1001282,145074,147855,217790,75140,432.0,495.0,129.0,159.0
2019_2,1001283,72828,63492,99974,36346,444.0,385.0,52.0,50.0
2019_2,1001284,159783,150106,234346,75545,543.0,471.0,345.0,152.0
2019_2,1001285,14240,11489,19180,6547,74.0,19.0,487.0,228.0
2019_2,1001134,359557,252066,515284,96340,15.0,3.0,20808.0,10721.0
2019_2,1001135,1338718,1584009,2175850,746883,1799.0,2053.0,7796.0,7509.0
2019_2,1001136,109291,124665,157072,76882,429.0,440.0,58.0,56.0
2019_2,1001185,2801737,3369657,4150588,2020808,1395.0,1320.0,401.0,568.0
2019_2,1001186,429486,989500,1059711,359280,548.0,1205.0,158.0,219.0
2019_2,1001187,207746,173485,277910,103323,484.0,553.0,22.0,22.0
2019_2,1001235,63272,51779,93168,21883,47.0,69.0,2122.0,948.0
2019_2,1001236,123728,115509,188562,50674,130.0,150.0,826.0,831.0
2019_2,1001237,88219,84606,126362,46462,140.0,168.0,143.0,162.0
2019_2,1001290,9200,11114,13783,6532,56.0,43.0,71.0,29.0
2019_2,1001291,12572,13654,14230,11997,30.0,33.0,30.0,20.0
2019_2,1001292,14452,15653,19987,10118,20.0,25.0,2.0,1.0
2019_2,1001293,7498,6684,10145,4035,1.0,3.0,6.0,8.0
2019_2,1001137,35464,30848,46453,19862,425.0,375.0,132.0,170.0
2019_2,1001138,324622,417755,558685,183693,280.0,324.0,6988.0,7193.0
2019_2,1001139,297818,236349,411773,122390,666.0,621.0,269.0,165.0
2019_2,1001188,70705,64826,105605,29923,154.0,144.0,1233.0,1281.0
2019_2,1001189,131216,163244,223090,71373,601.0,656.0,7088.0,3758.0
2019_2,1001190,64806,34747,80123,19432,884.0,348.0,2272.0,1623.0
2019_2,1001238,639913,589351,836224,393045,1414.0,1389.0,471.0,454.0
2019_2,1001239,204036,180653,318083,66607,707.0,869.0,4400.0,2441.0
2019_2,1001240,392575,580437,630379,342633,236.0,250.0,798.0,783.0
2019_2,1001091,116449,77438,172979,20910,6.0,3.0,6149.0,5272.0
2019_2,1001092,597450,529099,857435,269117,1023.0,950.0,1439.0,1449.0
2019_2,1001093,994330,862494,1259628,597204,1369.0,1434.0,2610.0,2107.0
2019_2,1001094,41345,32350,60662,13035,281.0,362.0,1560.0,963.0
2019_2,1001140,389825,465560,660234,195144,851.0,1014.0,4528.0,4850.0
2019_2,1001141,972907,1200043,1589244,583711,635.0,678.0,3075.0,5819.0
2019_2,1001142,13040,10131,19640,3533,80.0,65.0,3474.0,1015.0
2019_2,1001192,261021,198578,372295,87307,383.0,390.0,2786.0,1589.0
2019_2,1001193,98764,60720,119348,40138,142.0,64.0,766.0,368.0
2019_2,1001241,200076,218063,284120,134023,396.0,408.0,266.0,71.0
2019_2,1001242,599298,720488,899117,420666,298.0,330.0,229.0,287.0
2019_2,1001243,287094,205614,385235,107473,183.0,188.0,39.0,37.0
2019_2,1001095,924580,798058,1324035,398601,1886.0,2045.0,5755.0,3828.0
2019_2,1001096,423193,548654,671839,300006,1551.0,1676.0,1248.0,830.0
2019_2,1001143,118849,90610,160098,49364,195.0,195.0,657.0,311.0
2019_2,1001144,326565,216544,459985,83126,368.0,353.0,11162.0,7777.0
2019_2,1001145,53686,41198,69098,25788,671.0,776.0,2466.0,948.0
2019_2,1001146,11480,12428,13593,10316,47.0,60.0,197.0,87.0
2019_2,1001194,233280,318786,375690,176374,57.0,50.0,854.0,527.0
2019_2,1001195,62124,61522,89892,33757,252.0,279.0,151.0,144.0
2019_2,1001196,237609,165363,369303,33669,188.0,172.0,23204.0,15413.0
2019_2,1001244,475940,524744,756673,244006,160.0,210.0,32.0,50.0
2019_2,1001245,813551,1054516,1292512,575550,500.0,591.0,888.0,421.0
2019_2,1001246,41632,52176,63093,30716,438.0,476.0,96.0,104.0
2019_2,1001098,493580,378409,718517,153474,1036.0,1082.0,8733.0,6688.0
2019_2,1001099,600691,434475,900913,134253,363.0,337.0,9200.0,6579.0
2019_2,1001100,99887,77063,145762,31189,28.0,50.0,1341.0,2778.0
2019_2,1001147,28895,10160,32076,6978,98.0,80.0,475.0,119.0
2019_2,1001148,33219,34154,47490,19886,35.0,24.0,17.0,46.0
2019_2,1001149,95712,99329,150119,44920,79.0,78.0,450.0,209.0
2019_2,1001197,191106,128319,244992,74436,735.0,671.0,1063.0,585.0
2019_2,1001198,80196,61533,102122,39601,1074.0,1093.0,199.0,208.0
2019_2,1001199,640842,410309,896314,154834,757.0,677.0,7586.0,9965.0
2019_2,1001247,31169,51276,51393,31051,44.0,46.0,50.0,47.0
2019_2,1001248,279528,283291,390354,172465,268.0,269.0,105.0,117.0
2019_2,1001249,238778,247774,347496,139057,328.0,340.0,40.0,78.0
2019_2,1001250,171217,183563,251254,103528,334.0,441.0,31.0,56.0
2019_2,1001101,231250,205340,350514,86083,1429.0,1700.0,2944.0,1329.0
2019_2,1001102,57381,44044,82390,19036,424.0,472.0,1052.0,710.0
2019_2,1001103,39454,39944,59916,19482,17.0,9.0,10279.0,8151.0
2019_2,1001104,121132,73086,172723,21497,49.0,16.0,23456.0,5983.0
2019_2,1001150,494514,440809,502569,432747,482.0,394.0,505.0,341.0
2019_2,1001151,54678,23512,63614,14572,122.0,127.0,1656.0,588.0
2019_2,1001152,20634,19562,27908,12289,89.0,109.0,1695.0,465.0
2019_2,1001153,356338,303190,467521,192006,475.0,586.0,183.0,148.0
2019_2,1001200,296429,267368,470394,93404,158.0,92.0,3577.0,3419.0
2019_2,1001201,295477,266446,426141,135784,482.0,388.0,195.0,202.0
2019_2,1001251,390145,442433,574304,258272,201.0,167.0,207.0,100.0
2019_2,1001252,89160,105422,137705,56875,248.0,204.0,137.0,155.0
2019_2,1001253,820746,880848,1188680,512913,95.0,126.0,23.0,35.0
2019_2,1001105,407178,300100,517825,189455,564.0,565.0,313.0,277.0
2019_2,1001106,70340,53231,99346,24223,49.0,56.0,1605.0,841.0
2019_2,1001107,587349,472237,742231,317353,759.0,659.0,4766.0,2487.0
2019_2,1001154,34926,15062,40541,9446,182.0,164.0,252.0,97.0
2019_2,1001155,208320,107550,258740,57128,367.0,262.0,1678.0,545.0
2019_2,1001156,656158,639944,920474,375632,1468.0,1573.0,1262.0,1487.0
2019_2,1001203,712817,950882,1248423,415277,81.0,58.0,13963.0,19362.0
2019_2,1001204,587049,417909,829113,175844,191.0,134.0,2292.0,2376.0
2019_2,1001205,254099,246332,376320,124115,265.0,168.0,2583.0,661.0
2019_2,1001254,1387192,1491008,1998371,879828,520.0,539.0,172.0,426.0
2019_2,1001255,15020,18754,25052,8723,59.0,53.0,20.0,86.0
2019_2,1001256,180906,194482,265619,109770,394.0,401.0,443.0,427.0
2019_2,1001108,79548,62464,116515,25499,220.0,312.0,607.0,409.0
2019_2,1001109,589704,478219,864300,203621,971.0,961.0,3682.0,2452.0
2019_2,1001110,225196,232846,374808,83237,838.0,949.0,24023.0,21930.0
2019_2,1001157,300742,370231,479655,191316,199.0,189.0,74.0,104.0
2019_2,1001158,151103,122940,201098,72947,310.0,413.0,1152.0,520.0
2019_2,1001159,80528,130367,143820,67072,133.0,146.0,139.0,188.0
2019_2,1001206,538498,456121,816616,178007,434.0,444.0,917.0,396.0
2019_2,1001207,494294,388630,729182,153740,143.0,143.0,425.0,339.0
2019_2,1001208,421947,267388,560408,128932,305.0,182.0,2165.0,1132.0
2019_2,1001257,1094650,1149741,1563681,680706,1050.0,1078.0,1126.0,1170.0
2019_2,1001258,13059,13252,18533,7778,81.0,110.0,24.0,49.0
2019_2,1001259,126397,125611,178811,73198,427.0,303.0,49.0,48.0
2019_2,1001260,563118,475820,718508,320429,377.0,250.0,645.0,461.0
2019_2,1001111,292513,278830,448313,123034,285.0,280.0,2581.0,1174.0
2019_2,1001112,88760,73182,131624,30325,64.0,49.0,1975.0,1911.0
2019_2,1001113,46414,36652,61684,21382,8.0,4.0,59.0,39.0
2019_2,1001160,245033,198372,311477,131932,844.0,1027.0,588.0,326.0
2019_2,1001161,44335,60499,71513,33325,224.0,306.0,212.0,150.0
2019_2,1001162,261707,303274,387026,177955,491.0,536.0,67.0,87.0
2019_2,1001209,330197,254125,514486,69835,45.0,28.0,5303.0,4459.0
2019_2,1001210,184958,149911,290359,44508,131.0,158.0,9492.0,4801.0
2019_2,1001211,208745,239458,304700,143503,16.0,16.0,460.0,1137.0
2019_2,1001261,235462,387909,429529,193847,309.0,381.0,96.0,305.0
2019_2,1001262,273526,368325,477378,164474,15.0,3.0,130.0,167.0
2019_2,1001263,1013071,1243740,1514870,741941,164.0,94.0,181.0,304.0
2019_2,1001114,95000,79416,132194,42217,411.0,355.0,644.0,479.0
2019_2,1001115,257308,252456,414741,95024,377.0,380.0,1347.0,1142.0
2019_2,1001116,56619,42165,60214,38571,178.0,145.0,48.0,62.0
2019_2,1001163,660098,748314,949834,458574,2227.0,2380.0,1018.0,1180.0
2019_2,1001164,554828,479141,830407,203566,445.0,399.0,2457.0,974.0
2019_2,1001165,1397640,1426864,1861896,962605,905.0,1104.0,301.0,250.0
2019_2,1001212,109586,96831,168218,38202,695.0,730.0,60.0,29.0
2019_2,1001213,1107461,928376,1515366,520467,120.0,44.0,2264.0,1499.0
2019_2,1001214,32724,25973,48238,10460,2.0,1.0,7801.0,2254.0
2019_2,1001264,55999,64803,87816,32984,305.0,383.0,32.0,40.0
2019_2,1001265,74773,69809,108901,35682,30.0,31.0,276.0,119.0
2019_2,1001266,44624,61268,89978,15914,2.0,0.0,1062.0,397.0
2019_2,1000967,204152,183214,254114,133259,2140.0,2075.0,759.0,423.0
2019_2,1000968,115245,115504,162190,68557,1053.0,1058.0,385.0,434.0
2019_2,1000969,16535,16027,22771,9791,763.0,768.0,199.0,87.0
2019_2,1001018,164397,106819,224070,47150,1011.0,845.0,6153.0,4853.0
2019_2,1001019,39472,26233,52335,13370,51.0,42.0,69.0,50.0
2019_2,1001069,39380,39497,48937,29940,152.0,151.0,37.0,55.0
2019_2,1001070,73625,70037,97776,45886,195.0,175.0,234.0,310.0
2019_2,1001071,217859,280480,344202,154135,994.0,1108.0,391.0,339.0
2019_2,1000919,225570,240590,300749,165408,904.0,826.0,1558.0,888.0
2019_2,1000920,286025,289351,367813,207569,2070.0,2285.0,575.0,549.0
2019_2,1000921,152567,135480,202921,85126,1554.0,1370.0,1576.0,1658.0
2019_2,1000970,13885,15569,21292,8163,821.0,781.0,57.0,39.0
2019_2,1000971,89717,87157,121110,55765,1347.0,1255.0,22.0,23.0
2019_2,1000972,162089,162073,225297,98867,2715.0,2724.0,206.0,194.0
2019_2,1001021,25907,11372,33938,3340,16.0,11.0,11968.0,5440.0
2019_2,1001022,322686,287607,446323,163965,440.0,484.0,576.0,640.0
2019_2,1001023,75333,39452,105024,9762,362.0,319.0,22069.0,13926.0
2019_2,1001024,399586,349555,541611,207532,446.0,483.0,2218.0,3159.0
2019_2,1001072,177741,177700,254981,100462,590.0,653.0,258.0,147.0
2019_2,1001073,663720,508091,996794,175015,2800.0,2670.0,16158.0,8962.0
2019_2,1001074,57581,50112,80689,27003,1238.0,1388.0,5460.0,1902.0
2019_2,1000922,200534,194426,267090,127873,1699.0,1761.0,1057.0,905.0
2019_2,1000923,247155,214124,352213,109061,1236.0,1297.0,1449.0,696.0
2019_2,1000924,98030,88950,149323,37658,396.0,450.0,1181.0,983.0
2019_2,1000973,138620,142531,196957,84192,2169.0,2117.0,93.0,187.0
2019_2,1000974,48003,54089,76935,25156,1318.0,1377.0,209.0,107.0
2019_2,1000975,42743,24636,50910,16465,915.0,779.0,81.0,44.0
2019_2,1000976,39129,37626,54735,22016,1498.0,1416.0,213.0,88.0
2019_2,1001025,1363289,1320771,1926721,757348,3076.0,3639.0,862.0,699.0
2019_2,1001026,25150,15328,29828,10651,206.0,152.0,74.0,27.0
2019_2,1001027,229150,159178,301941,86385,971.0,777.0,15619.0,9760.0
2019_2,1001075,148933,106242,211202,43973,265.0,128.0,4561.0,5474.0
2019_2,1001076,173547,176707,227954,122299,332.0,358.0,109.0,133.0
2019_2,1001077,657544,537424,1005642,189323,590.0,747.0,18453.0,9259.0
2019_2,1000925,198848,217407,327281,88965,937.0,1105.0,618.0,673.0
2019_2,1000926,297310,293732,468336,122707,668.0,881.0,452.0,329.0
2019_2,1000927,216031,274664,352548,138150,912.0,1146.0,480.0,491.0
2019_2,1000977,150339,140519,210329,80533,1379.0,1388.0,159.0,102.0
2019_2,1000978,194391,175933,259634,110688,1791.0,1860.0,281.0,166.0
2019_2,1000979,158608,151577,221195,88991,1651.0,1618.0,160.0,96.0
2019_2,1001028,140843,145363,202985,83219,293.0,267.0,38.0,41.0
2019_2,1001029,30794,26109,45506,11396,5.0,3.0,321.0,201.0
2019_2,1001030,338356,309201,513623,133937,425.0,485.0,2003.0,2146.0
2019_2,1001078,1401042,1569635,2174498,796181,1390.0,1699.0,4452.0,4786.0
2019_2,1001079,11169,10319,16157,5331,2.0,1.0,138.0,45.0
2019_2,1001080,39174,46746,67160,18761,87.0,114.0,145.0,80.0
2019_2,1001081,483966,349581,668152,165391,519.0,516.0,16079.0,3737.0
2019_2,1000928,56740,61664,84062,34339,865.0,868.0,420.0,141.0
2019_2,1000929,125230,157282,202423,80087,467.0,534.0,1266.0,553.0
2019_2,1000930,421368,360052,622422,158993,1735.0,1756.0,3838.0,2017.0
2019_2,1000980,181207,186228,249844,117590,1447.0,1561.0,174.0,210.0
2019_2,1000981,191386,185453,267609,109232,966.0,971.0,129.0,188.0
2019_2,1000982,33590,15710,41415,7884,643.0,631.0,123.0,53.0
2019_2,1001031,625905,543529,758044,411384,300.0,387.0,485.0,884.0
2019_2,1001032,115077,101188,149570,66696,858.0,789.0,57.0,113.0
2019_2,1001033,140013,103082,193816,49279,578.0,626.0,1466.0,1001.0
2019_2,1001088,489095,372063,709445,151716,740.0,771.0,17796.0,9264.0
2019_2,1001089,133942,129080,214222,48799,37.0,49.0,839.0,1042.0
2019_2,1001090,186075,143598,266174,63498,332.0,354.0,745.0,481.0
2019_2,1000931,417876,428805,656970,189715,1315.0,1348.0,11746.0,2589.0
2019_2,1000932,89002,68134,113505,43631,1041.0,1024.0,735.0,524.0
2019_2,1000933,106367,95427,143341,58448,1193.0,1193.0,212.0,184.0
2019_2,1000983,250256,259531,374555,135242,1751.0,1863.0,709.0,429.0
2019_2,1000984,224690,210748,327302,108135,2342.0,2415.0,1262.0,823.0
2019_2,1000985,207266,207297,289391,125175,3599.0,3533.0,153.0,98.0
2019_2,1001034,287776,298861,468288,118349,583.0,644.0,1019.0,783.0
2019_2,1001035,52091,41031,73106,20017,290.0,282.0,4863.0,2360.0
2019_2,1001036,58277,46373,80385,24265,223.0,183.0,50.0,38.0
2019_2,1001082,1550890,1404856,2352991,602762,1937.0,2314.0,16796.0,10570.0
2019_2,1001083,73176,80822,109077,44922,295.0,299.0,313.0,256.0
2019_2,1001084,154071,138224,240598,51697,329.0,347.0,6446.0,10218.0
2019_2,1000934,306457,342696,504760,144392,1654.0,1785.0,295.0,231.0
2019_2,1000935,130224,102828,187403,45649,202.0,213.0,919.0,913.0
2019_2,1000936,226180,268252,371171,123263,705.0,814.0,920.0,1027.0
2019_2,1000986,346971,345932,493299,199608,2277.0,2455.0,297.0,375.0
2019_2,1000987,115620,112198,165856,61964,733.0,788.0,37.0,34.0
2019_2,1000988,238988,250497,349796,139693,2261.0,2258.0,271.0,208.0
2019_2,1001037,326719,294126,490608,130234,762.0,936.0,522.0,497.0
2019_2,1001038,462761,292392,668749,86402,68.0,57.0,29926.0,16486.0
2019_2,1001039,474258,381155,667403,188014,868.0,896.0,2446.0,1248.0
2019_2,1001085,2164054,2321182,3369677,1115564,1631.0,1583.0,13139.0,10022.0
2019_2,1001087,487293,393909,745733,135468,1065.0,1102.0,21297.0,19052.0
2019_2,1000937,213233,214272,342469,85037,465.0,542.0,1762.0,902.0
2019_2,1000938,67431,66520,99701,34248,734.0,870.0,1065.0,534.0
2019_2,1000939,135990,177565,235355,78195,1440.0,1598.0,1362.0,952.0
2019_2,1000989,131466,134865,187894,78437,2457.0,2530.0,168.0,150.0
2019_2,1000990,175907,153105,231296,97716,2055.0,2137.0,228.0,126.0
2019_2,1000991,134798,138905,193774,79930,1783.0,1836.0,330.0,275.0
2019_2,1001040,389042,350849,495761,244130,634.0,534.0,33.0,60.0
2019_2,1001041,281377,228414,398227,111564,683.0,797.0,8218.0,6348.0
2019_2,1001042,174384,164911,267214,72081,249.0,326.0,1255.0,1831.0
2019_2,1000889,153068,118705,206788,64983,1792.0,1886.0,828.0,362.0
2019_2,1000890,116745,87991,156655,48078,1170.0,1235.0,474.0,294.0
2019_2,1000891,54335,48376,77127,25590,994.0,1074.0,439.0,145.0
2019_2,1000940,128493,128824,178796,78519,1666.0,1637.0,245.0,269.0
2019_2,1000941,433271,432027,634552,230751,1709.0,1862.0,1844.0,796.0
2019_2,1000942,111940,110356,152687,69608,2059.0,1940.0,213.0,166.0
2019_2,1000992,206859,199339,294858,111340,1756.0,1770.0,149.0,80.0
2019_2,1000993,177314,183024,279401,80939,752.0,810.0,1337.0,714.0
2019_2,1000994,197677,210674,279094,129253,1321.0,1240.0,103.0,91.0
2019_2,1001043,559679,588457,842634,305500,779.0,1033.0,949.0,1003.0
2019_2,1001044,401701,297320,571865,127153,886.0,972.0,5289.0,3578.0
2019_2,1001045,879679,775713,1165695,489696,554.0,622.0,188.0,250.0
2019_2,1000892,16892,19003,26066,9828,18.0,10.0,54.0,40.0
2019_2,1000893,99070,95292,135766,58596,1378.0,1481.0,454.0,260.0
2019_2,1000894,188641,188897,296528,81014,924.0,1183.0,1011.0,447.0
2019_2,1000943,195237,212606,288276,119562,1241.0,1258.0,293.0,168.0
2019_2,1000944,160861,153438,220734,93568,3301.0,3583.0,601.0,327.0
2019_2,1000945,265628,287644,383785,169486,2886.0,3380.0,1347.0,400.0
2019_2,1000995,139580,130218,189711,80085,1338.0,1280.0,119.0,92.0
2019_2,1000996,77190,84243,113617,47817,905.0,833.0,44.0,55.0
2019_2,1000997,103352,99435,133017,69769,1053.0,994.0,39.0,96.0
2019_2,1001046,535007,513485,716964,331529,1589.0,1558.0,169.0,249.0
2019_2,1001047,112001,88317,165275,35049,546.0,523.0,4076.0,1212.0
2019_2,1001048,242912,194012,359390,77535,755.0,1004.0,4334.0,2586.0
2019_2,1000895,111220,90108,152156,49171,786.0,789.0,343.0,238.0
2019_2,1000896,223135,214309,328108,109338,1527.0,1697.0,1454.0,938.0
2019_2,1000897,44346,39374,62106,21614,990.0,1094.0,122.0,81.0
2019_2,1000898,113151,99356,171074,41432,655.0,723.0,2346.0,1647.0
2019_2,1000946,108830,106014,153036,61803,3067.0,3387.0,423.0,287.0
2019_2,1000947,253377,243121,338963,157536,2980.0,3331.0,741.0,397.0
2019_2,1000948,155949,153362,216977,92333,3812.0,3965.0,1347.0,510.0
2019_2,1000998,105432,100560,141226,64769,1576.0,1639.0,155.0,58.0
2019_2,1000999,273621,265127,377444,161310,3899.0,3856.0,173.0,117.0
2019_2,1001000,235558,231947,338773,128734,887.0,914.0,89.0,97.0
2019_2,1001049,146881,159655,216288,90250,1325.0,1330.0,131.0,145.0
2019_2,1001050,1157521,910727,1616863,451384,1321.0,1290.0,8100.0,9011.0
2019_2,1001051,299973,339312,472379,166906,2411.0,2684.0,1432.0,925.0
2019_2,1000899,35832,42251,56667,21415,186.0,237.0,126.0,242.0
2019_2,1000900,120574,108843,175739,53668,570.0,677.0,4308.0,12031.0
2019_2,1000901,51786,46674,76187,22277,46.0,31.0,2289.0,1049.0
2019_2,1000949,133487,139163,186076,86574,1551.0,1829.0,837.0,451.0
2019_2,1000950,127471,149722,201918,75275,2011.0,2183.0,320.0,311.0
2019_2,1000951,198283,254402,296894,155794,2292.0,2502.0,713.0,437.0
2019_2,1001001,342918,354886,489317,208483,3286.0,3404.0,389.0,208.0
2019_2,1001002,396857,379655,542565,233943,2182.0,2323.0,549.0,275.0
2019_2,1001003,110093,113867,154878,69081,1346.0,1358.0,142.0,102.0
2019_2,1001052,365608,279760,535807,109563,964.0,1233.0,8922.0,4375.0
2019_2,1001053,39574,51250,68593,22230,260.0,259.0,31.0,68.0
2019_2,1001054,77843,105197,137152,45888,306.0,336.0,565.0,416.0
2019_2,1000902,122738,104190,175694,51234,1243.0,1328.0,1433.0,675.0
2019_2,1000903,64047,58255,91854,30448,1776.0,1846.0,597.0,289.0
2019_2,1000904,236932,250564,380867,106622,2806.0,3256.0,4630.0,2903.0
2019_2,1000905,41465,48052,65958,23557,309.0,385.0,167.0,125.0
2019_2,1000952,132817,142669,196134,79358,1520.0,1697.0,475.0,202.0
2019_2,1000953,185477,191828,257027,120280,4124.0,4312.0,867.0,487.0
2019_2,1000954,247191,260484,359353,148331,3101.0,3461.0,791.0,481.0
2019_2,1001004,211749,211321,295780,127293,2078.0,2074.0,202.0,126.0
2019_2,1001005,162518,163212,230967,94760,1375.0,1402.0,195.0,153.0
2019_2,1001006,149761,159498,210320,98940,2227.0,2296.0,261.0,243.0
2019_2,1001055,97696,63502,128658,32541,31.0,24.0,903.0,888.0
2019_2,1001056,238913,171683,321998,88596,301.0,269.0,2667.0,1584.0
2019_2,1001057,636752,471007,880280,227475,850.0,908.0,1597.0,1254.0
2019_2,1001058,199020,161838,280735,80122,1349.0,1446.0,2701.0,1737.0
2019_2,1000906,151994,132136,224977,59154,661.0,845.0,253.0,353.0
2019_2,1000907,189626,172241,292797,69067,420.0,485.0,1317.0,1302.0
2019_2,1000908,86180,74171,130265,30085,484.0,567.0,662.0,452.0
2019_2,1000955,103062,104920,154227,53760,2183.0,2271.0,1262.0,514.0
2019_2,1000956,192155,201065,283814,109408,2803.0,2797.0,801.0,535.0
2019_2,1000957,247065,216701,335904,127864,1702.0,1662.0,1066.0,530.0
2019_2,1001007,37566,18307,45705,10165,1105.0,1103.0,305.0,157.0
2019_2,1001008,189332,200742,273770,116300,1114.0,1209.0,95.0,54.0
2019_2,1001009,369072,369178,509172,229086,2056.0,1976.0,378.0,165.0
2019_2,1001010,85709,94618,126464,53853,1526.0,1562.0,73.0,158.0
2019_2,1001059,191381,150940,283632,58693,11.0,13.0,780.0,482.0
2019_2,1001061,70033,70761,99744,41051,1234.0,1370.0,97.0,132.0
2019_2,1000909,79106,83203,126610,35699,1052.0,1223.0,1656.0,800.0
2019_2,1000910,73971,90340,125014,39296,419.0,522.0,10167.0,2053.0
2019_2,1000911,66059,68174,97671,36565,895.0,1049.0,712.0,654.0
2019_2,1000912,38637,35536,53571,20598,1037.0,1136.0,2193.0,880.0
2019_2,1000958,307825,244637,404356,148106,867.0,717.0,1432.0,537.0
2019_2,1000959,79222,69600,110475,38357,822.0,765.0,3834.0,2399.0
2019_2,1000960,207799,194899,292801,109894,1878.0,1791.0,813.0,609.0
2019_2,1001011,219119,229735,339053,109804,815.0,751.0,216.0,374.0
2019_2,1001012,11177,10042,15776,5444,2.0,0.0,1643.0,312.0
2019_2,1001013,14183,12673,18672,8183,813.0,843.0,848.0,289.0
2019_2,1001062,769492,700617,1228713,241397,1440.0,1572.0,15075.0,10956.0
2019_2,1001063,270906,221644,394360,98189,499.0,503.0,4614.0,2281.0
2019_2,1001064,23190,20802,32900,11091,788.0,966.0,163.0,115.0
2019_2,1001065,38932,39454,47681,30704,97.0,91.0,182.0,165.0
2019_2,1000913,170146,134729,238612,66262,581.0,658.0,1703.0,613.0
2019_2,1000914,290673,265597,447428,108837,1536.0,1723.0,2637.0,1752.0
2019_2,1000915,156410,147228,238707,64933,735.0,911.0,278.0,199.0
2019_2,1000961,175220,174627,247184,102660,720.0,797.0,1739.0,661.0
2019_2,1000962,116501,126414,173160,69754,1321.0,1394.0,118.0,107.0
2019_2,1000963,189508,167692,250160,107036,2327.0,2481.0,720.0,432.0
2019_2,1001015,130862,120207,185676,65392,658.0,541.0,624.0,367.0
2019_2,1001016,291283,195103,339102,147280,1025.0,664.0,230.0,118.0
2019_2,1001017,138639,122004,187512,73132,148.0,159.0,1124.0,406.0
2019_2,1001066,944948,843264,1419175,369036,1191.0,1357.0,18386.0,20289.0
2019_2,1001067,299460,280641,411126,168975,1843.0,2008.0,1329.0,528.0
2019_2,1001068,27427,27065,35859,18633,9.0,8.0,3271.0,2495.0
2019_2,1000916,42941,40486,65384,18037,697.0,793.0,854.0,529.0
2019_2,1000917,85271,92289,133129,44432,1312.0,1509.0,420.0,417.0
2019_2,1000918,38028,50274,65983,22316,554.0,692.0,93.0,111.0
2019_2,1000964,170203,155619,246018,79801,1456.0,1508.0,1046.0,424.0
2019_2,1000965,124397,127697,169820,82277,1296.0,1298.0,409.0,371.0
2019_2,1000966,211784,217802,300201,129378,941.0,979.0,38.0,39.0
2019_2,1001383,42602,35167,61637,16133,7.0,5.0,1806.0,2077.0
2019_2,1001384,32146,26935,46649,12432,3.0,6.0,3.0,5.0
2019_2,1001385,141935,162920,229762,75093,191.0,215.0,461.0,378.0
2019_2,1001440,145713,104556,166462,83810,100.0,65.0,104.0,77.0
2019_2,1001441,40437,35263,52541,23157,241.0,201.0,45.0,22.0
2019_2,1001442,7467,10359,12306,5520,8.0,8.0,1.0,4.0
2019_2,1001443,25216,23688,37806,11099,46.0,74.0,0.0,1.0
2019_2,1001496,39454,39944,59916,19482,17.0,9.0,10279.0,8151.0
2019_2,1001326,95944,109141,145359,59729,527.0,695.0,18.0,45.0
2019_2,1001327,5353,4533,6977,2909,122.0,113.0,7.0,7.0
2019_2,1001328,6731,8173,10211,4693,33.0,40.0,1.0,0.0
2019_2,1001329,145929,141890,198464,89359,789.0,740.0,69.0,115.0
2019_2,1001386,19180,19448,28534,10095,29.0,39.0,16.0,12.0
2019_2,1001387,24968,33773,34892,23849,18.0,7.0,31.0,17.0
2019_2,1001388,16286,19390,25708,9967,108.0,142.0,12.0,11.0
2019_2,1001389,16572,17778,23383,10966,35.0,52.0,10.0,14.0
2019_2,1001444,62332,64000,87077,39248,780.0,843.0,115.0,120.0
2019_2,1001445,28398,31550,44507,15441,26.0,30.0,6.0,66.0
2019_2,1001446,20489,21473,29445,12518,84.0,94.0,60.0,87.0
2019_2,1001330,109171,112490,155172,66489,1046.0,1072.0,100.0,130.0
2019_2,1001331,78489,82525,109360,51652,672.0,617.0,22.0,34.0
2019_2,1001332,171496,143700,217717,97481,929.0,935.0,39.0,54.0
2019_2,1001390,53463,69211,80445,42229,936.0,1039.0,86.0,100.0
2019_2,1001391,62630,73563,94917,41277,365.0,442.0,141.0,91.0
2019_2,1001392,24835,32890,37427,20297,20.0,16.0,5.0,5.0
2019_2,1001447,63205,65740,88203,40742,939.0,981.0,37.0,63.0
2019_2,1001448,381732,409287,626868,164150,492.0,563.0,35.0,52.0
