기준_년_분기_코드,상권_코드,아파트_단지_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2019_1,1000517,10.0,8.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000516,35.0,12.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1000516,35.0,12.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1000515,226.0,11.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000515,226.0,11.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000514,38.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000514,38.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000513,15.0,14.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000513,15.0,14.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000512,76.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000512,76.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000511,53.0,11.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000511,53.0,11.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000510,48.0,13.0,3.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000510,48.0,13.0,3.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000509,56.0,9.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000509,56.0,9.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000508,60.0,6.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000508,60.0,6.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000507,9.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000507,9.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000506,18.0,12.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_1,1000506,18.0,12.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_2,1000505,13.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000505,13.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000504,43.0,17.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,5.0
2019_1,1000504,43.0,17.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,5.0
2019_2,1000503,52.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000503,52.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000502,58.0,9.0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000502,58.0,9.0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000501,45.0,13.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,9.0
2019_1,1000501,45.0,13.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,9.0
2019_2,1000500,36.0,22.0,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000500,36.0,22.0,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000499,61.0,28.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,4.0
2019_1,1000499,61.0,28.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,4.0
2019_2,1000498,54.0,17.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000498,54.0,17.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000497,41.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,6.0
2019_1,1000497,41.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,6.0
2019_2,1000496,49.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_1,1000496,49.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0
2019_2,1000495,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,1.0
2019_1,1000495,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,1.0
2019_2,1000494,8.0,19.0,0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,0,0,0,0,3.0
2019_1,1000494,8.0,19.0,0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,0,0,0,0,3.0
2019_2,1000493,42.0,15.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_1,1000493,42.0,15.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_2,1000492,61.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000492,61.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000491,22.0,7.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000491,22.0,7.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000490,28.0,6.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000490,28.0,6.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000489,125.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000489,125.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000488,15.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,4.0
2019_1,1000488,15.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,4.0
2019_2,1000487,6.0,8.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000487,6.0,8.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000486,3.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000486,3.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000485,24.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000485,24.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000484,65.0,7.0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_1,1000484,65.0,7.0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,0,2.0,0,0,0,0,2.0
2019_2,1000483,40.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_1,1000483,40.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1.0
2019_2,1000482,68.0,9.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000482,68.0,9.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000481,78.0,17.0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_1,1000481,78.0,17.0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_2,1000480,3.0,14.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,6.0
2019_1,1000480,3.0,14.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,6.0
2019_2,1000479,93.0,16.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_1,1000479,93.0,16.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,6.0
2019_2,1000478,31.0,8.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000478,31.0,8.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000477,32.0,7.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000477,32.0,7.0,2.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000476,100.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000476,100.0,10.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000475,31.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000475,31.0,8.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000474,43.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_1,1000474,43.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_2,1000473,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000473,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000472,9.0,17.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000472,9.0,17.0,0,2.0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000471,3.0,9.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_1,1000471,3.0,9.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
2019_2,1000470,22.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0
2019_1,1000470,22.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0
2019_2,1000469,57.0,27.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,20.0,0,0,0,0,1.0
2019_1,1000469,57.0,27.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,20.0,0,0,0,0,1.0
2019_2,1000468,29.0,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,1.0
2019_1,1000468,29.0,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,1.0
2019_2,1000467,25.0,17.0,0,3.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_1,1000467,25.0,17.0,0,3.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,6.0
2019_2,1000466,33.0,10.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_1,1000466,33.0,10.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_2,1000465,38.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000465,38.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000464,27.0,10.0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000464,27.0,10.0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000463,6.0,7.0,2.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_1,1000463,6.0,7.0,2.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0
2019_2,1000462,4.0,14.0,3.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000462,4.0,14.0,3.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000461,20.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000461,20.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000460,18.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000460,18.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000459,17.0,11.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_1,1000459,17.0,11.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0
2019_2,1000458,23.0,6.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_1,1000458,23.0,6.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0
2019_2,1000457,66.0,8.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000457,66.0,8.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000456,22.0,3.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000456,22.0,3.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000455,18.0,18.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_1,1000455,18.0,18.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0
2019_2,1000454,29.0,30.0,3.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000454,29.0,30.0,3.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000452,1.0,22.0,5.0,1.0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000452,1.0,22.0,5.0,1.0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000451,3.0,22.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,6.0
2019_1,1000451,3.0,22.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,6.0
2019_2,1000450,74.0,6.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000450,74.0,6.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000449,121.0,28.0,0,2.0,0,0,4.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,5.0
2019_1,1000449,121.0,28.0,0,2.0,0,0,4.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,5.0
2019_2,1000448,92.0,8.0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000448,92.0,8.0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000447,55.0,19.0,2.0,1.0,0,0,2.0,0,1.0,0,0,0,0,0,0,4.0,0,0,0,0,3.0
2019_1,1000447,55.0,19.0,2.0,1.0,0,0,2.0,0,1.0,0,0,0,0,0,0,4.0,0,0,0,0,3.0
2019_2,1000446,112.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,3.0
2019_1,1000446,112.0,18.0,1.0,0,0,0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,3.0
2019_2,1000445,41.0,17.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,10.0,0,0,0,0,2.0
2019_1,1000445,41.0,17.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,10.0,0,0,0,0,2.0
2019_2,1000444,3.0,12.0,1.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000444,3.0,12.0,1.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000443,76.0,9.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000443,76.0,9.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000442,52.0,27.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1000442,52.0,27.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000441,21.0,17.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_1,1000441,21.0,17.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0
2019_2,1000440,4.0,19.0,0,0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000440,4.0,19.0,0,0,0,0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000439,59.0,9.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000439,59.0,9.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000438,20.0,22.0,1.0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000438,20.0,22.0,1.0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000437,34.0,15.0,0,1.0,0,0,1.0,2.0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_1,1000437,34.0,15.0,0,1.0,0,0,1.0,2.0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_2,1000436,46.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_1,1000436,46.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
2019_2,1000435,28.0,16.0,2.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000435,28.0,16.0,2.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000434,143.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_1,1000434,143.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
2019_2,1000433,32.0,15.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000433,32.0,15.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000432,101.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000432,101.0,8.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000431,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000431,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000430,96.0,12.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000430,96.0,12.0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000429,125.0,6.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000429,125.0,6.0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000428,58.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000428,58.0,11.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000427,58.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000427,58.0,4.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000426,50.0,13.0,2.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000426,50.0,13.0,2.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000425,133.0,12.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000425,133.0,12.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000424,36.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_1,1000424,36.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2019_2,1000423,23.0,7.0,1.0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,3.0
2019_1,1000423,23.0,7.0,1.0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,3.0
2019_2,1000422,39.0,13.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_1,1000422,39.0,13.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0
2019_2,1000421,59.0,11.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000421,59.0,11.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000420,26.0,20.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_1,1000420,26.0,20.0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,5.0
2019_2,1000419,22.0,6.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000419,22.0,6.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000418,36.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000418,36.0,14.0,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000417,39.0,9.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000417,39.0,9.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000416,66.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000416,66.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000415,55.0,11.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_1,1000415,55.0,11.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2019_2,1000414,48.0,12.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_1,1000414,48.0,12.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0
2019_2,1000413,80.0,16.0,1.0,1.0,0,2.0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0
2019_1,1000413,80.0,16.0,1.0,1.0,0,2.0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0
2019_2,1000412,69.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000412,69.0,18.0,0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000411,62.0,11.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000411,62.0,11.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000410,64.0,11.0,1.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000410,64.0,11.0,1.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_2,1000409,92.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_1,1000409,92.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2019_2,1000408,59.0,15.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_1,1000408,59.0,15.0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,7.0
2019_2,1000407,32.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_1,1000407,32.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019_2,1000406,14.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_1,1000406,14.0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1.0
2019_2,1000405,78.0,14.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_1,1000405,78.0,14.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,3.0
2019_2,1000404,61.0,15.0,1.0,0,0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_1,1000404,61.0,15.0,1.0,0,0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,2.0
2019_2,1000403,95.0,13.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2019_1,1000403,95.0,13.0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
